DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,Ponto,Virgulas,PontoEVirgula,Exclamacoes,DoisPontos,Travessao,E,Mas,Porem,Se,Isto,Mais,Precisa,Pode,Esse,Muito,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerbos,FreqConj,FreqPronomes,FreqTermosNaoTageados,FreqPalavrasErradas,FreqVogais,FreqLetrasA,FreqLetrasE,FreqLetrasI,FreqLetrasO,FreqLetrasU,FrequenciaConsoantes,FrequenciaDeHapaxLegomenaLocal,FrequenciaDeBigrams,FrequenciaDeTrigrams,FrequenciaDeQuadrigrams,TamanhoMaisFrequenteDePalavras,TamanhoMaiorPalavra,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,MedidaLN,HonoresH,Classe(Autor)
0.131236955421711,0.01383155113324759,0.044420180920896744,0.03619394683135065,0.12215552455802457,0.00841262522351328,0.010095150268215936,0.0,0.0,0.0033650500894053114,0.0,0.010936412790567262,0.0,0.0,0.001682525044702656,0.0,0.0,0.0,0.0008412625223513282,0.0,0.0,0.00013460200357621248,5.0475751341079685e-05,0.0001598398792467523,0.00041221863595215064,0.00019349038014080544,0.0002271408810348586,0.0002271408810348586,5.8888376564592967e-05,0.0004879322629637703,0.0001261893783526992,0.0047110701251674375,0.001236655907856452,0.0011777675312918592,0.0008749130232453812,0.0009590392754805138,0.00046269438729323035,0.0051317013863431005,0.001043164938831881,2.5237875670539842e-05,3.365050089405312e-05,3.365050089405312e-05,0.004324089364885826,0.03459271491908661,0.021038878425298814,0.0019675471428103482,0.3372789704610944,0.005248687773332537,0.19239265941152534,0.0002291983567857732,-0.00027006100128394424,0.001718544456733398,'SDJME'
0.10518242779486568,0.011976604908237928,0.031814514147288114,0.018591687285583677,0.09544354244186436,0.00829239081389703,0.006983065948544866,0.005237299461408649,0.0,0.00829239081389703,0.000872883243568108,0.004364416217840541,0.0,0.0,0.000436441621784054,0.0,0.0,0.0,0.0,0.0,0.0,0.00011347482166385407,3.055091352488379e-05,0.00014402573518873784,0.00035788212986292436,0.0001265680703173757,0.0001483901514065784,0.00013529690275305677,7.41950757032892e-05,0.0004888146163981406,0.00018330548114930273,0.003705389368946619,0.0008423323300432244,0.0010780108058066136,0.0005673741083192703,0.0008903409084394703,0.00032733121633804057,0.004202932817780441,0.0008510642175702578,4.36441621784054e-06,1.745766487136216e-05,3.055091352488379e-05,0.003753397947342865,0.03002718357874292,0.021811089306958072,0.0016975117556652843,0.45228445265481526,0.004745984034517686,0.17194398571532507,0.00019605874177945458,-0.00021452545968038146,0.0015184934405667663,'BMM'
0.10352399539174913,0.010960444229777877,0.06668965153500382,0.031038618737188477,0.33344825767501907,0.0033666339307892278,0.008416584826973071,0.001683316965394614,0.0,0.000841658482697307,0.0,0.0025249754480919204,0.000841658482697307,0.0,0.0,0.0,0.001683316965394614,0.000841658482697307,0.0,0.0,0.0,0.00013466535723156913,5.049950896183842e-05,0.00021883120550129985,0.0003787463172137881,0.0001683316965394614,0.00022724779032827288,0.00010941560275064992,6.733267861578456e-05,0.0002945804689440575,9.258243309670378e-05,0.0038127129266187997,0.0011278223668143913,0.0008753248220051994,0.0006649102013308727,0.0007574926344275762,0.00038716290204076124,0.004275625092102319,0.0007069999428994477,8.41658482697307e-06,1.683316965394614e-05,4.208292413486535e-05,0.003585465136290528,0.03764738393105054,0.01510882739246602,0.0016091208985158259,0.22050610588186748,0.004217080674699468,0.1353852632498081,0.00020628973661647554,-0.00023176446640981973,0.001224310852763445,'DJE'
0.1530859917121569,0.016012715142512974,0.07334298120720867,0.03298548545559094,0.11001445879135043,0.008584261041005299,0.01287639156150795,0.0,0.0,0.0,0.0,0.00429213052050265,0.0,0.0,0.00429213052050265,0.0,0.0028614203470017675,0.0,0.0014307101735008833,0.0,0.0,0.00011445681388007067,0.0001430710173500883,0.00022891362776014134,0.000600898272870371,0.0003004491364351855,0.000257527831230159,0.00015737811908509715,0.0001287639156150795,0.0004578272555202827,0.0001430710173500883,0.005508234167978401,0.001702545106466051,0.0013305604613558213,0.0008298119006305122,0.0012304107492107595,0.0004149059503152561,0.006552652594634045,0.0010730380668243216,1.4307101735008834e-05,2.8614203470017667e-05,7.153550867504416e-05,0.0026038925157716077,0.05468174283120376,0.020652434982815455,0.0023381132066867994,0.278616499187562,0.00603566661800764,0.19152845471305038,0.0003036138673389694,-0.00034678640525046266,0.001825146381079793,'VE'
0.0876359752160636,0.01113644867362954,0.05476976269847908,0.027678378242495586,0.3833883552734713,0.003810259941099894,0.010160693176266385,0.0,0.0,0.0,0.0,0.0031752166175832448,0.0,0.0,0.0,0.0,0.001270086647033298,0.0,0.0,0.0,0.000635043323516649,8.890606529233086e-05,5.715389911649842e-05,0.0001841625638198282,0.00034927382793415693,0.0001841625638198282,0.00020321386352532765,0.00013335909793849628,5.715389911649842e-05,0.00022226516323082713,7.620519882199787e-05,0.0035371913119877346,0.0007747528546903118,0.001079573649978303,0.00045088075969682077,0.0008700093532178092,0.0003619746944044899,0.00408967900344722,0.0006096366372380596,3.175216617583245e-05,5.715389911649842e-05,6.35043323516649e-05,0.004915235324018863,0.03440664726813204,0.014076414762102687,0.001453795535902806,0.22610082490486771,0.003879611625365835,0.11648670261980867,0.0001943156364762124,-0.00020450655771467817,0.0011397611510512407,'SDFI'
0.042055926564548055,0.006985637570502555,0.03212072088765091,0.012433989035250257,0.3854486506518109,0.002443927770264348,0.005600667806855798,0.0,0.0,0.0,0.0,0.0031567400365914494,0.00010183032376101449,0.00020366064752202898,0.00040732129504405796,0.00010183032376101449,0.00010183032376101449,0.0,0.0,0.0,0.00010183032376101449,7.128122663271017e-05,3.869552302918551e-05,9.979371728579422e-05,0.00020773386047246957,9.979371728579422e-05,9.673880757296378e-05,6.517140720704928e-05,5.091516188050725e-05,0.00011506826584994639,4.5823645692456525e-05,0.0021170524309914915,0.0005661766001112407,0.000576359632487342,0.0003564061331635508,0.0004786025216767681,0.00013950754355258988,0.002468367047966991,0.0003054924070906085,1.2219638851321739e-05,2.0366064752202902e-05,2.0366064752202902e-05,0.0018553484989256841,0.020408833488182527,0.012693645057674906,0.0008199805458427008,0.38312946502815376,0.0024448112705193633,0.07856239444789946,0.00010081036068912705,-9.43630246553603e-05,0.0006738532980673139,'SDFI'
0.06347801038711377,0.00985112095409966,0.0516505306588152,0.03172300710408577,0.09138171151977603,0.003734000954454909,0.004243182902789669,0.0005091819483347603,0.0,0.0008486365805579339,0.0,0.005431274115570776,0.0,0.0,0.00016972731611158677,0.0,0.0008486365805579339,0.0,0.0003394546322231735,0.00016972731611158677,0.0,6.958819960575059e-05,3.055091690008562e-05,0.0001255982139225742,0.0002987200763563927,0.00016124095030600744,0.00011202002863364727,8.995547753914099e-05,6.958819960575059e-05,0.0004124373781511559,0.00010353366282806793,0.003122982616453197,0.000846939307396818,0.0009046465948747575,0.0004463828413734732,0.0007026710887019693,0.0002223427841061787,0.0036661100280102744,0.00040056182940653387,3.394546322231735e-05,3.394546322231735e-05,3.394546322231735e-05,0.0029736225782750004,0.023788980626200003,0.018787778624815298,0.0013000380549960473,0.5560674221374251,0.0038635980797269254,0.11569379696183327,0.000168544927736627,-0.00015210079487876628,0.0009382076596715454,'AJ'
0.15281213869667876,0.015494583713506292,0.04655351584595563,0.024536351811438588,0.0399030248225332,0.011921514941345872,0.007586418599038283,0.0,0.0,0.0043350963423075895,0.0,0.0043350963423075895,0.0,0.0,0.0010837740855768974,0.0,0.0021675481711537947,0.0,0.0010837740855768974,0.0010837740855768974,0.0,0.00010837740855768975,0.00017340385369230357,0.0002059170762596105,0.00040099641166345195,0.0002059170762596105,0.0003034567439615313,0.00015172837198076564,0.00015172837198076564,0.0006394267104903696,0.00014089063112499668,0.005538085577297946,0.0009753966770192076,0.001712363055211498,0.0010729363447211284,0.001257177939269201,0.0005202115610769108,0.006600184181163305,0.0010946239647024248,4.335096342307589e-05,7.586418599038282e-05,0.00014089063112499668,0.007868199861288274,0.041963732593537466,0.023771982422247297,0.0023646301043129653,0.3698053934805489,0.006272450247420401,0.21104182709079033,0.0002923823068454723,-0.0003311725321616235,0.0018786900808798015,'VE'
0.1502658855556883,0.014866662391037037,0.04629530832296621,0.024585416905879447,0.039681704026198396,0.011806605032229255,0.008586621841621277,0.0,0.0,0.0042933109208106385,0.0,0.0042933109208106385,0.0,0.0010733277302026596,0.0010733277302026596,0.0,0.0021466554604053193,0.0,0.0010733277302026596,0.0010733277302026596,0.0,0.00013953260492634574,0.00018246571413445216,0.00018246571413445216,0.0003541981509668776,0.00023613210064458512,0.0003327315963628244,0.00012879932762431914,0.00013953260492634574,0.0006225300835175426,0.00011806605032229256,0.005302238987201138,0.0009767282344844202,0.0015777917633979094,0.0010625944529006328,0.0012450601670350849,0.0004400643693830904,0.006354100162799745,0.0010733208609051861,6.439966381215957e-05,8.586621841621276e-05,0.00013953260492634574,0.0208654910751397,0.0417309821502794,0.023424121918228704,0.0023463766351271473,0.3651460938149447,0.006226445109868594,0.2059018917770792,0.00029355137756337165,-0.0003291009579826409,0.0018630014525076919,'SDEG'
0.12392928740276338,0.015180435035865499,0.07787177699353245,0.04025995369551648,0.06229742159482596,0.006119965282232549,0.014534917545302306,0.0,0.0,0.005354969621953479,0.0,0.0076499566027906874,0.0,0.0,0.002294986980837206,0.0,0.0015299913205581372,0.0007649956602790688,0.0,0.0,0.0,7.649956602790685e-05,0.00013004926224744167,0.0001759490018641858,0.00037484787353674374,0.00019889887167255784,0.00021419878487813926,0.00019124891506976715,0.00020654882827534854,0.0005278470055925574,0.00016064908865860442,0.005033671444636272,0.0011857432734325565,0.0015529411903665096,0.0008644450961153476,0.0009715444885544172,0.00045899739616744124,0.005737467452093015,0.0008338521546651274,3.0599826411162745e-05,3.8249783013953426e-05,4.589973961674413e-05,0.004666473527702319,0.03499855145776739,0.021643314212792104,0.0020751574454015826,0.37798435574388783,0.005624430545836689,0.1740861781442426,0.0002701188201510487,-0.000282718298675845,0.001569895024189614,'SDFI'
0.1253235807041554,0.01483069706519344,0.07430714973076166,0.033608769978691964,0.083595556065304,0.007725426821591435,0.012875711369319061,0.0,0.0,0.00429190378977302,0.0008583807579546041,0.006867046063636833,0.0008583807579546041,0.0,0.0008583807579546041,0.0,0.0017167615159092082,0.0,0.0008583807579546041,0.0,0.0,9.442188337500647e-05,0.0001459247288522827,0.00018884376675001294,0.00041202276381820986,0.00019742757432955895,0.00021459518948865102,0.00018884376675001294,0.00019742757432955895,0.0006094503381477688,6.867046063636833e-05,0.005124533124988988,0.0010472245247046168,0.0015536691718978334,0.0008755483731136962,0.0012103168687159916,0.0004377741865568481,0.006343433801284524,0.0007897224863249988,0.00012017330611364457,0.00017167615159092083,0.00017167615159092083,0.005047278856773072,0.03785459142579804,0.02148851213237423,0.00221282799638645,0.3684513565444343,0.005977315695316361,0.16802131379336432,0.00030929724834305385,-0.00030775782829173807,0.0015902461494034916,'BMM'
0.05901663517336436,0.0088928080659081,0.03794405371494914,0.03392451322329329,0.09646428966410513,0.003576765930662958,0.004918053154661568,0.0,0.0,0.0013412872239986094,0.00014903191377762327,0.005663212723549682,0.0,0.00014903191377762327,0.0007451595688881163,0.0,0.00044709574133286977,0.0,0.00014903191377762327,0.00014903191377762327,0.00014903191377762327,0.00010134170136878382,5.514180809772061e-05,0.0001371093606754134,0.000236960742906421,0.00013114808412430847,0.0001371093606754134,0.00011028361619544122,7.30256377510354e-05,0.00024292201945752594,6.259340378660177e-05,0.0027004582776505334,0.0007436692497503401,0.0007734756325058648,0.0003517153165151909,0.0006080502082127029,0.00022354787066643488,0.0031505346572589556,0.00042623350888270923,1.788382965331479e-05,2.980638275552465e-05,2.980638275552465e-05,0.002652768065241694,0.07560388985938828,0.01760635532980749,0.0011682260005711372,0.5252480769178554,0.003476399494137935,0.10898279501086298,0.00014632668647873183,-0.00013537075436928365,0.000957941076039428,'AJ'
0.13984968210419782,0.013495795436143328,0.1158227368540744,0.056110415965490955,0.09265818948325953,0.0051796181722432505,0.022013377232033816,0.0,0.0,0.0,0.0,0.0051796181722432505,0.0012949045430608128,0.0012949045430608128,0.0,0.0,0.0012949045430608128,0.0,0.0,0.0,0.0012949045430608128,0.0001294904543060813,0.0002848789994733788,0.0002719299540427707,0.0005438599080855413,0.0002330828177509463,0.0002848789994733788,0.00015538854516729752,0.00011654140887547315,0.00031077709033459504,5.1796181722432515e-05,0.004765248718463792,0.0013467007247832453,0.0012431083613383802,0.000517961817224325,0.0011395159978935154,0.000517961817224325,0.005283210535688116,0.0009841288771212152,6.474522715304063e-05,0.00011654140887547315,0.0001812866360285138,0.01301379065776117,0.031233097578626808,0.0198271087014694,0.002297897071603521,0.28109787820764126,0.005988894405539059,0.1700154926834003,0.0003220392636169579,-0.00034015446021256143,0.0018315608971733069,'SDCM'
0.09781607760491853,0.014388918901285304,0.046198295181733726,0.02140722020198545,0.035932002834326716,0.008183815567528037,0.007794110064312415,0.0,0.0,0.00038970550321562077,0.0007794110064312415,0.007794110064312415,0.0,0.0,0.00038970550321562077,0.0,0.00038970550321562077,0.0,0.0,0.00038970550321562077,0.0,0.00017536747644702935,4.2867605353718285e-05,0.00022992624689721622,0.0004754407139230573,0.0002533085770901535,0.00022213213683290383,0.00011691165096468623,6.624993554665555e-05,0.0002533085770901535,8.183815567528032e-05,0.004688157203683918,0.001223675280097049,0.0013639692612546729,0.0006430140803057742,0.0010989695190680505,0.0003585290629583711,0.005366244779279097,0.000740443067136551,3.1176440257249664e-05,7.014699057881173e-05,7.794110064312416e-05,0.004076319563635393,0.03668687607271854,0.022369741158948856,0.0017991244026061173,0.5115781052362418,0.005117513488176964,0.1569391388454732,0.00023226868873594468,-0.00022568543264067352,0.0015428258100425418,'SDJME'
0.10697954323747765,0.014108134679213315,0.08528431699743397,0.0619713052241644,0.0758082744154695,0.003731844856991504,0.02114712085628519,0.001865922428495752,0.0,0.0006219741428319174,0.0,0.00932961214247876,0.0,0.0,0.0006219741428319174,0.0,0.0,0.0,0.0,0.0012439482856638347,0.0,0.0001741527599929369,3.109870714159586e-05,0.0002487896571327669,0.0003669647442708313,0.0002114712085628519,0.00020525146713453273,0.00015549353570797934,9.32961214247876e-05,0.00038562396855578877,6.841715571151092e-05,0.004447115121248208,0.0011319929399540897,0.0012439482856638347,0.0008396650928230885,0.0009764994042461104,0.00025500939856108615,0.004807860124090722,0.0007774617697855398,3.109870714159586e-05,7.463689713983008e-05,0.00011195534570974513,0.004416016414106614,0.03532813131285291,0.0201564874006303,0.0019355399943029288,0.37977741161316875,0.005319202171201769,0.15158367158873598,0.0002664845105092636,-0.00026063328876057233,0.00160464788439392,'SDCM'
0.16209514853785342,0.01843081370458383,0.047758545033750543,0.013269884889048053,0.05837153071977573,0.014264372146999788,0.007780566625636247,0.0,0.0,0.0,0.0,0.0051870444170908315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012967611042727079,0.0,0.0001945141656409062,6.483805521363539e-05,0.00036309310919635827,0.000635412941093627,0.00042793116440999364,0.0002982550539827228,7.780566625636248e-05,9.077327729908957e-05,0.0003112226650254499,6.483805521363539e-05,0.006198518078423544,0.0013875343815717975,0.001802497934939064,0.0008428947177772602,0.0016987570465972473,0.0004668339975381749,0.0072488945728844375,0.0012059924953135939,5.187044417090833e-05,0.00010374088834181666,0.00012967611042727077,0.005472331860030827,0.04925098674027745,0.02354566548585814,0.002468514178741306,0.3420207412519267,0.006463480606519612,0.21595966673770778,0.00030798283708253495,-0.0003543608495962962,0.0020357074519314683,'SDJME'
0.11520870077261756,0.01463737326578783,0.10147548602561039,0.042772872423192665,0.12177058323073248,0.005009073765147367,0.01753175817801578,0.0,0.0,0.000834845627524561,0.0,0.0033393825100982433,0.001669691255049122,0.0,0.004174228137622805,0.0,0.0,0.0,0.0,0.001669691255049122,0.0,0.00012522684412868414,0.00014192375667917536,0.00025880214453261394,0.0004090743574870349,0.00015862066922966655,0.0002671506008078595,0.0002170598631563859,0.00018366603805540345,0.00040072590121178933,0.00012522684412868414,0.00511760369672556,0.0014860252169937188,0.00129401072266307,0.0006094373080929297,0.0012188746161858593,0.0005092558327899822,0.00561016261696505,0.0007847517174597027,6.678765020196487e-05,0.00010852993157819294,0.00012522684412868414,0.0047753169894404895,0.03581487742080367,0.01948355595935162,0.0020800325742604884,0.32949687227139374,0.005604240389052517,0.15121428047739452,0.0003000331664465459,-0.0002925836719430188,0.0016263774602636417,'SDCM'
0.10612368226800815,0.01423104834644994,0.042711770418767184,0.034925606739358815,0.0498303950083448,0.006729794557510508,0.013977265619444897,0.0,0.0,0.0010353530088477703,0.0,0.004141412035391081,0.0,0.0,0.0,0.0,0.0005176765044238852,0.0,0.0,0.0005176765044238852,0.0005176765044238852,0.00017601001150412097,0.00014494942123868785,0.00024330795707922602,0.0004503785588487802,0.0001604797163714044,0.00026919178230042025,9.835853584053818e-05,0.00023813119203498716,0.0002588382522119426,6.212118053086623e-05,0.004954164147336582,0.001599620398669805,0.0011388883097325476,0.0007092168110607226,0.0010974741893786367,0.0004089644384948693,0.00545631035662775,0.0007402787472850674,5.6944415486627365e-05,7.765147566358277e-05,0.00010353530088477702,0.004576260299107145,0.041186342691964306,0.02231123675007595,0.0019995282937903805,0.46906668065848234,0.005604065480985115,0.15942112072286102,0.000274117991916518,-0.000260366329717701,0.0015961080671225902,'SDCM'
