DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,TamanhoDocumento,Ponto,Virgulas,PontoEVirgula,Exclamacoes,DoisPontos,Travessao,E,Mas,Porem,Se,Isto,Mais,Precisa,Pode,Esse,Muito,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerbos,FreqConj,FreqPronomes,TermosNaoTageados,Vogais,LetrasA,LetrasE,LetrasI,LetrasO,LetrasU,FrequenciaDeHapaxLegomenaLocal,FrequenciaDeCollocations,TamanhoMaisFrequenteDePalavras,TamanhoMaiorPalavra,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,MedidaLN,HonoresH,Classe(Autor)
0.037112901553753325,0.003911464360583488,0.012561722307955134,0.01023539586923696,0.13817894538750647,0.9079457252232171,0.0023790321508816237,0.0028548385810579485,0.0,0.0,0.0009516128603526494,0.0,0.00309274179614611,0.0,0.0,0.0004758064301763248,0.0,0.0,0.0,0.0002379032150881624,0.0,0.0,3.8064514414105985e-05,1.4274192905289747e-05,4.520161086675085e-05,0.00011657257539319951,5.471773947027735e-05,6.423386807380385e-05,6.423386807380385e-05,1.6653225056171373e-05,0.0001379838647511342,0.3423903071548833,0.08987745562815685,0.08559757678872082,0.06358677132876403,0.0697008839565298,0.03362761945271175,0.00029499998670932134,7.137096452644873e-06,0.0012228225255531545,0.009782580204425236,0.0059496491121915004,0.0005564087055771964,0.09538015699314606,0.0014842925520795578,0.05440731165039213,6.481570796694495e-05,-7.637138083342227e-05,0.00048599247044321794,'SDJME'
0.021920371164527882,0.00249596567998982,0.006630251764208514,0.003874571216477218,0.13923528704837876,0.9136337936657662,0.0017281620420167216,0.0014552943511719758,0.0010914707633789818,0.0,0.0017281620420167216,0.00018191179389649687,0.0009095589694824847,0.0,0.0,9.095589694824846e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.364853320654461e-05,6.3669127863773925e-06,3.0015445992921996e-05,7.458383549756374e-05,2.6377210114992057e-05,3.092500496240448e-05,2.8196328053957032e-05,1.5462502481202238e-05,0.00010187060458203828,0.3320526929889707,0.0754842988773514,0.0966042581487347,0.050844346394070886,0.07978651280300356,0.029333276765810126,0.0001773639990490845,9.095589694824844e-07,0.0007822207137549367,0.0062577657100394935,0.0045455041231477825,0.0003537671400028077,0.09425759600746987,0.00098907898150743,0.035833702985670686,4.0859298982989126e-05,-4.470782489466341e-05,0.000316459123060266,'BMM'
0.04321887415960846,0.0045757329548479385,0.027841387909843387,0.012957904697407959,0.13920693954921692,0.9085872291008028,0.001405491842588893,0.003513729606472233,0.0007027459212944466,0.0,0.0003513729606472233,0.0,0.0010541188819416696,0.0003513729606472233,0.0,0.0,0.0,0.0007027459212944466,0.0003513729606472233,0.0,0.0,0.0,5.621967370355572e-05,2.1082377638833398e-05,9.135696976827806e-05,0.00015811783229125048,7.027459212944465e-05,9.487069937475028e-05,4.567848488413904e-05,2.810983685177786e-05,0.00012298053622652815,0.33903625599889925,0.10028887042793047,0.0778361382425729,0.05912552808810826,0.0673581965560727,0.03442752268421494,0.00029515328694366765,3.5137296064722327e-06,0.0014968488123571714,0.0157169125297503,0.006307586178880008,0.0006717707784977747,0.09205620195996604,0.0017605336991420109,0.056520217824736235,8.612119641896985e-05,-9.675630723076757e-05,0.0005111214797115414,'DJE'
0.05051455717162633,0.005283798854612003,0.024201351238082282,0.010884389979996854,0.1452081074284937,0.9099135252471882,0.0028325919909323173,0.004248887986398476,0.0,0.0,0.0,0.0,0.0014162959954661586,0.0,0.0,0.0014162959954661586,0.0,0.0009441973303107727,0.0,0.00047209866515538623,0.0,0.0,3.77678932124309e-05,4.720986651553863e-05,7.55357864248618e-05,0.00019828143936526224,9.914071968263112e-05,8.497775972796951e-05,5.193085316709248e-05,4.248887986398476e-05,0.0001510715728497236,0.3307995346743791,0.10224712889935354,0.07990742006420068,0.04983473509380256,0.07389288307012104,0.02491736754690128,0.0003540739988665397,4.720986651553862e-06,0.0008592195705828027,0.018043610982238858,0.006814788325533324,0.000771519029013416,0.0919364940523599,0.001991619411436702,0.06319961197175977,0.0001001850019299548,-0.00011443086241021768,0.000602252773608604,'VE'
0.032679441433562564,0.004152780689292099,0.020423636006491084,0.010321264602191236,0.1429654520454376,0.9091136437761159,0.0014208452797201112,0.0037889207459202968,0.0,0.0,0.0,0.0,0.0011840377331000925,0.0,0.0,0.0,0.0,0.0004736150932400371,0.0,0.0,0.0,0.0002368075466200185,3.3153056526802586e-05,2.131267919580167e-05,6.867418851980537e-05,0.0001302441506410102,6.867418851980537e-05,7.577841491840591e-05,4.97295847902039e-05,2.131267919580167e-05,8.288264131700648e-05,0.34030665294576384,0.07453754337411703,0.10386378994754013,0.043378406389855004,0.08370199542831175,0.034824917805939916,0.00022733524475521778,1.1840377331000924e-05,0.0018328904108389434,0.012830232875872604,0.005249092654907594,0.0005421201064485373,0.0843129588985914,0.0014467065109098807,0.04343787146441731,7.246026757516624e-05,-7.626046036030564e-05,0.000425016738100037,'SDFI'
0.007415147931851252,0.0012316816814309914,0.005663409004718122,0.0021923152999938004,0.13592181611323492,0.9135058279090458,0.00043090448030128336,0.0009874894340237742,0.0,0.0,0.0,0.0,0.0005565849537224909,1.7954353345886802e-05,3.5908706691773604e-05,7.181741338354721e-05,1.7954353345886802e-05,1.7954353345886802e-05,0.0,0.0,0.0,1.7954353345886802e-05,1.2568047342120765e-05,6.8226542714369866e-06,1.7595266278969072e-05,3.662688082560909e-05,1.7595266278969072e-05,1.7056635678592464e-05,1.1490786141367554e-05,8.977176672943403e-06,2.028841928085209e-05,0.3400498865215589,0.09094167239345201,0.0925773139832623,0.057247455643360076,0.07687515472108353,0.022408289780400943,5.386306003766042e-05,2.1545224015064166e-06,0.0003271283179620576,0.003598411497582633,0.002238097456585111,0.00014457599576492118,0.06755199765916489,0.00043106025586178286,0.0138518364424227,1.77745171564684e-05,-1.663774625155025e-05,0.00011881136944222949,'SDFI'
0.0077105437125653984,0.0011965950650640325,0.006273883512524557,0.003853327727804353,0.1442993207880648,0.9154608974652072,0.0004535613948567881,0.0005154106759736229,6.184928111683474e-05,0.0,0.00010308213519472456,0.0,0.0006597256652462372,0.0,0.0,2.061642703894492e-05,0.0,0.00010308213519472456,0.0,4.1232854077889806e-05,2.061642703894492e-05,0.0,8.452735085967414e-06,3.710956867010084e-06,1.5256156008819235e-05,3.628491158854305e-05,1.9585605686997667e-05,1.3606841845703641e-05,1.0926706330640803e-05,8.452735085967414e-06,5.009791770463614e-05,0.3323038175845297,0.09011935052971756,0.09625974715899692,0.0474977739264844,0.07476835895651918,0.023658587012811625,4.865476781190999e-05,4.123285407788983e-06,0.0003611998017223149,0.002889598413778519,0.0022821127212528354,0.00015791294131497883,0.06754436292207289,0.00046930329037978653,0.014053086907672558,2.0472804761620807e-05,-1.8475369858096405e-05,0.00011396214944140756,'AJ'
0.037186493355024136,0.003770573134885517,0.011328693773511077,0.005970864315648294,0.1359443252821329,0.9158690459148392,0.002901073949682734,0.0018461379679799216,0.0,0.0,0.0010549359817028123,0.0,0.0010549359817028123,0.0,0.0,0.00026373399542570296,0.0,0.0005274679908514061,0.0,0.00026373399542570296,0.00026373399542570296,0.0,2.6373399542570306e-05,4.219743926811248e-05,5.0109459130883585e-05,9.758157830751011e-05,5.0109459130883585e-05,7.384551871919686e-05,3.692275935959843e-05,3.692275935959843e-05,0.00015560305730116482,0.3261387334233329,0.057441264203718125,0.10084133049097184,0.06318539062408994,0.07403540719590336,0.03063534090864967,0.00026637133537996013,1.054935981702812e-05,0.0019147088067906046,0.010211780302883222,0.0057848586590549395,0.0005754274377047803,0.0899913139191584,0.001526386713685402,0.051356555763157084,7.115057926033885e-05,-8.059009367781653e-05,0.0004571750217973926,'VE'
0.0377770883997107,0.0037375032244599494,0.011638716181432295,0.0061808132157188025,0.13966459417718755,0.9160161411527278,0.002968199802834412,0.0021586907656977548,0.0,0.0,0.001079345382848877,0.0,0.001079345382848877,0.0,0.00026983634571221924,0.00026983634571221924,0.0,0.0005396726914244387,0.0,0.00026983634571221924,0.00026983634571221924,0.0,3.50787249425885e-05,4.5872178771077284e-05,4.5872178771077284e-05,8.904599408503235e-05,5.936399605668825e-05,8.364926717078796e-05,3.238036148546631e-05,3.50787249425885e-05,0.00015650508051308717,0.3239169461198622,0.05966891112734304,0.09638824105186183,0.06491452968798858,0.07606146912936036,0.026883795123308404,0.00026983634571221924,1.6190180742733154e-05,0.005245618560645542,0.010491237121291084,0.005888862536644703,0.0005898829211909929,0.091798324811297,0.0015653384776590353,0.051764072136540634,7.379929612508196e-05,-8.273651874778179e-05,0.000468361610210438,'SDEG'
0.027248224041714404,0.0033377101747789698,0.017121598185470776,0.008851920725176373,0.1369727854837662,0.9121258898506978,0.001345591310701946,0.003195779362917123,0.0,0.0,0.0011773923968642025,0.0,0.0016819891383774324,0.0,0.0,0.0005045967415132297,0.0,0.00033639782767548647,0.00016819891383774326,0.0,0.0,0.0,1.6819891383774318e-05,2.859381535241635e-05,3.868575018268095e-05,8.24174677804942e-05,4.373171759781324e-05,4.709569587456812e-05,4.204972845943581e-05,4.541370673619068e-05,0.00011605725054804285,0.3375584001809669,0.07951603651679312,0.10414035750263873,0.05796975565417821,0.06515184927504984,0.030780401232307013,0.0001833368160831401,6.727956553509729e-06,0.0010260133744102338,0.007695100308076753,0.004758696201116513,0.00045626301753335887,0.08310708332722894,0.0012366385299760385,0.03827617279207022,5.9390784177736376e-05,-6.216102028864402e-05,0.00034517141941909084,'SDFI'
0.02689295938062115,0.003182493333496175,0.015945437331386564,0.007212046067299402,0.14350893598247905,0.9179156471332148,0.0016577851672985634,0.0027629752788309405,0.0,0.0,0.0009209917596103133,0.00018419835192206267,0.0014735868153765016,0.00018419835192206267,0.0,0.00018419835192206267,0.0,0.0003683967038441253,0.0,0.00018419835192206267,0.0,0.0,2.0261818711426905e-05,3.1313719826750645e-05,4.0523637422853796e-05,8.841520892259007e-05,4.236562094207442e-05,4.604958798051567e-05,4.0523637422853796e-05,4.236562094207442e-05,0.00013078082986466447,0.3233012633265661,0.06606826486740544,0.09801931099180644,0.05523740177438816,0.07635758480577187,0.02761870088719408,0.0001694624837682977,2.5787769269088777e-05,0.0010830863093017288,0.008123147319762965,0.004611180392105098,0.00047484669972406397,0.0790653005790262,0.0012826612080852114,0.03605538544720525,6.637152903400994e-05,-6.60411877096729e-05,0.0003412480034716956,'BMM'
0.008118489239537115,0.0012233180382463672,0.005219687765127721,0.004666748392944571,0.14596879642804111,0.9155892755948878,0.0004920296508810374,0.0006765407699614263,0.0,0.0,0.00018451111908038905,2.050123545337656e-05,0.0007790469472283091,0.0,2.050123545337656e-05,0.0001025061772668828,0.0,6.150370636012967e-05,0.0,2.050123545337656e-05,2.050123545337656e-05,2.050123545337656e-05,1.394084010829606e-05,7.585457117749326e-06,1.886113661710644e-05,3.2596964370868736e-05,1.804108719897137e-05,1.886113661710644e-05,1.5170914235498652e-05,1.0045605372154513e-05,3.34170137890038e-05,0.3306193239095131,0.09104803677199064,0.09469725668269166,0.043060794946272116,0.07444408617830096,0.027369149330257702,5.863353339665697e-05,2.460148254405187e-06,0.00036492199107010276,0.010400276745497929,0.0024219781316824947,0.00016070434642745184,0.07225455423188035,0.0004782229708575483,0.014991969734875982,2.0129097027426868e-05,-1.8621969204307346e-05,0.00013177698019532482,'AJ'
0.04825629327313708,0.004656831593642239,0.039965593998293934,0.019361364467508628,0.15986237599317574,0.9070842682758848,0.0017872701212272985,0.007595898015216019,0.0,0.0,0.0,0.0,0.0017872701212272985,0.0004468175303068247,0.0004468175303068247,0.0,0.0,0.0004468175303068247,0.0,0.0,0.0,0.0004468175303068247,4.468175303068247e-05,9.829985666750144e-05,9.383168136443318e-05,0.0001876633627288663,8.042715545522844e-05,9.829985666750144e-05,5.361810363681897e-05,4.021357772761422e-05,0.00010723620727363791,0.3305019908173521,0.09340273653533863,0.0862179106480049,0.03592412943666872,0.07903308476067115,0.03592412943666872,0.00033958132303318683,2.2340876515341228e-05,0.004490516179583588,0.010777238831000612,0.006841507963339857,0.0007929084038937925,0.0969951494790055,0.0020665175837796487,0.058665252942221975,0.00011112231337997549,-0.00011737311190195583,0.0006319952471145942,'SDCM'
0.013583457088779805,0.001998150879790672,0.006415432508703386,0.00297276384264505,0.13472408268277108,0.9127839635544888,0.0011364645373082708,0.0010823471783888287,0.0,0.0,5.411735891944144e-05,0.00010823471783888288,0.0010823471783888287,0.0,0.0,5.411735891944144e-05,0.0,5.411735891944144e-05,0.0,0.0,5.411735891944144e-05,0.0,2.4352811513748652e-05,5.952909481138559e-06,3.1929241762470454e-05,6.602317788171857e-05,3.517628329763694e-05,3.084689458408162e-05,1.6235207675832433e-05,9.199951016305048e-06,3.517628329763694e-05,0.3404896459398605,0.08887260916468513,0.09906182550203756,0.04670057487953199,0.0798155279759274,0.026039108417678442,0.00010282298194693872,4.3293887135553136e-06,0.0005660675742973576,0.0050946081686762176,0.0031064260094988373,0.0002498395845918817,0.07104148057431836,0.0007106553844622599,0.021793717654301,3.2254530383463426e-05,-3.1340331250973186e-05,0.0002142480858579353,'SDJME'
0.02282930510428094,0.00301066091127288,0.018199568484114085,0.013224598546791935,0.14559654787291268,0.9112741863631492,0.0007963711082888701,0.004512769613636929,0.0003981855541444351,0.0,0.00013272851804814502,0.0,0.0019909277707221753,0.0,0.0,0.00013272851804814502,0.0,0.0,0.0,0.0,0.00026545703609629005,0.0,3.716398505348061e-05,6.63642590240725e-06,5.3091407219258e-05,7.830982564840556e-05,4.5127696136369297e-05,4.380041095588786e-05,3.3182129512036256e-05,1.990927770722176e-05,8.22916811898499e-05,0.3368981609357041,0.0857558955109065,0.09423724781418297,0.0636101422745735,0.07397623953413363,0.019318635801907503,0.00016591064756018125,6.63642590240725e-06,0.0009423724781418296,0.007538979825134637,0.0043013696510929575,0.000413041857169564,0.08104403312019735,0.0011351112092337875,0.032347769311861466,5.686746719346872e-05,-5.561882365993079e-05,0.0003424298873823966,'SDCM'
0.041876027232501715,0.004761458400115661,0.012338048110858977,0.003428172592991491,0.13571852921944874,0.9097382661741172,0.003685090396460151,0.002010049307160082,0.0,0.0,0.0,0.0,0.0013400328714400548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033500821786001364,0.0,5.025123267900205e-05,1.6750410893000682e-05,9.380230100080384e-05,0.00016415402675140674,0.00011055271189380452,7.705189010780314e-05,2.0100493071600823e-05,2.345057525020096e-05,8.040197228640329e-05,0.3378825883692526,0.07563480534625529,0.0982545602161634,0.04594637707950088,0.09259962149868638,0.02544722422864664,0.0003115576426098127,1.340032871440055e-05,0.0014137346793692575,0.01272361211432332,0.0060828408615551215,0.0006377215765166784,0.08835841746057861,0.001669790304496618,0.05579151228785404,7.956498775490182e-05,-9.154638916255627e-05,0.000525909300725364,'SDJME'
0.027116969129710573,0.0034452391213758947,0.02388454780953856,0.010067560073126251,0.14330728685723132,0.9081748061226896,0.0011789986578135032,0.004126495302347262,0.0,0.0,0.0001964997763022505,0.0,0.000785999105209002,0.0003929995526045011,0.0,0.0009824988815112527,0.0,0.0,0.0,0.0,0.0003929995526045011,0.0,2.9474966445337586e-05,3.340496197138259e-05,6.091493065369768e-05,9.628489038810275e-05,3.73349574974276e-05,6.287992841672016e-05,5.108994183858516e-05,4.322995078649512e-05,9.431989262508029e-05,0.3444994778175796,0.10003410611994973,0.08710835083478767,0.04102522329638387,0.08205044659276774,0.03428135097369063,0.0001847097897241155,1.571998210418004e-05,0.0011239787204488732,0.00842984040336655,0.004585894998261028,0.0004895826510531202,0.07755453171097225,0.001319084566637991,0.035591696605777136,7.06195830058027e-05,-6.886617620190246e-05,0.0003828046726104772,'SDCM'
0.016786783802631742,0.002251086736935899,0.006756202807849443,0.0055245775266117405,0.1418802589648383,0.9084679846983268,0.0010645277533376225,0.0022109422569319844,0.0,0.0,0.00016377350051348033,0.0,0.0006550940020539213,0.0,0.0,0.0,0.0,8.188675025674018e-05,0.0,0.0,8.188675025674018e-05,8.188675025674018e-05,2.7841495087291662e-05,2.292829007188725e-05,3.848677262066788e-05,7.124147272336397e-05,2.5384892579589456e-05,4.2581110133504887e-05,1.5558482548780633e-05,3.766790511810048e-05,4.094337512837008e-05,0.3463760403809956,0.1118392857656506,0.07962667594965415,0.04958570275046645,0.07673116046057582,0.028593215454648536,0.00011709805286713848,9.00754252824142e-06,0.0007238788722695831,0.00651490985042625,0.0035292207702292936,0.00031628801505511033,0.07419758440763227,0.0008864584475869703,0.025217442527762948,4.336034444894803e-05,-4.1185088437777934e-05,0.0002524744730701852,'SDCM'
0.006668952705752054,0.0010670309349861613,0.005561077766266218,0.002197081774466896,0.1501490996891879,0.9116309798631697,0.00041088334206055313,0.0007111442458740343,0.0,0.0,4.740961639160228e-05,0.00011062243824707195,0.0005373089857714923,6.321282185546971e-05,4.740961639160228e-05,0.00031606410927734847,1.5803205463867424e-05,9.481923278320457e-05,0.0,6.321282185546971e-05,0.0,0.0,8.53373095048841e-06,1.1062243824707198e-05,1.3906820808203336e-05,2.654938517929728e-05,1.3432724644287307e-05,2.4653000523633186e-05,1.6119269573144774e-05,9.956019442236476e-06,2.291464792260777e-05,0.3392376137054544,0.08508983130731994,0.09967208111704896,0.04919506254491002,0.07851980666777167,0.02676083206840382,4.440700735346748e-05,3.1606410927734853e-06,0.0003204890068072314,0.002403667551054235,0.0021236194495709744,0.00013994953704754776,0.06762318043632583,0.0004209510933260602,0.01263427436033876,1.80467359733152e-05,-1.6046884570838075e-05,0.00010670360992639964,'DJE'
