,DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,TamanhoDocumento,Ponto,Virgulas,PontoEVirgula,Exclamacoes,DoisPontos,Travessao,E,Mas,Porem,Se,Isto,Mais,Precisa,Pode,Esse,Muito,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerbos,FreqConj,FreqPronomes,TermosNaoTageados,Vogais,LetrasA,LetrasE,LetrasI,LetrasO,LetrasU,FrequenciaDeHapaxLegomenaLocal,FrequenciaDeCollocations,TamanhoMaisFrequenteDePalavras,TamanhoMaiorPalavra,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,MedidaLN,HonoresH,Classe(Autor)
11,56.2962962962963,6.019736842105262,22.272727272727273,11.977941157818623,245.0,1468,2.962962962962963,1.851851851851852,0.0,0.3703703703703704,2.592592592592593,0.0,2.2222222222222223,0.0,0.0,0.7407407407407407,0.0,0.7407407407407407,0.0,0.3703703703703704,0.0,0.0,0.037037037037037035,0.037037037037037035,0.11851851851851852,0.17777777777777778,0.1037037037037037,0.15185185185185185,0.1037037037037037,0.025925925925925925,0.17407407407407408,549,138,157,83,113,58,0.4259259259259259,0.011111111111111113,3,15,9.25043,0.8973700000000001,152.0,2.40492,78.70176,0.11272,-0.12380999999999999,0.75658,'JC'
12,57.37179487179486,6.083798882681563,18.666666666666668,18.6607133363712,280.0,1784,3.2051282051282053,4.487179487179487,0.0,0.0,0.9615384615384616,0.0,1.9230769230769231,0.0,0.0,0.3205128205128205,0.0,0.0,0.0,0.3205128205128205,0.3205128205128205,0.0,0.04166666666666666,0.03205128205128205,0.09935897435897437,0.16025641025641027,0.10576923076923077,0.08653846153846154,0.04487179487179487,0.03205128205128205,0.2692307692307692,659,157,182,119,157,44,0.4423076923076923,0.009615384615384616,2,18,10.13388,0.90325,179.0,2.45325,85.64003000000001,0.10805999999999999,-0.12069,0.77095,'TD'
13,60.700389105058356,6.397435897435898,20.545454545454547,16.74060733319725,226.0,1485,3.891050583657588,4.669260700389105,0.0,0.0,1.5564202334630348,0.0,5.058365758754863,0.0,0.0,0.7782101167315175,0.0,0.0,0.0,0.3891050583657588,0.0,0.0,0.0622568093385214,0.02334630350194553,0.07392996108949416,0.19066147859922175,0.08949416342412451,0.10505836575875488,0.10505836575875488,0.027237354085603117,0.2256809338521401,560,147,140,104,114,55,0.4824902723735409,0.011673151750972765,2,16,9.731010000000001,0.91004,156.0,2.42765,88.98644,0.10601,-0.12491,0.79487,'SDJME'
14,56.04651162790698,6.381742738589213,16.952380952380953,9.906593237292073,356.0,2336,4.418604651162791,3.72093023255814,2.7906976744186047,0.0,4.418604651162791,0.4651162790697674,2.3255813953488373,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.060465116279069774,0.01627906976744186,0.07674418604651162,0.19069767441860466,0.06744186046511629,0.07906976744186046,0.07209302325581396,0.03953488372093023,0.26046511627906976,849,193,247,130,204,75,0.4534883720930232,0.002325581395348837,2,16,11.62205,0.9045200000000001,241.0,2.5289,91.62044,0.10447000000000001,-0.11431,0.80913,'BMM'
15,57.74647887323944,6.113821138211383,37.2,17.31357848626332,186.0,1214,1.8779342723004693,4.694835680751174,0.9389671361502347,0.0,0.4694835680751174,0.0,1.4084507042253518,0.4694835680751174,0.0,0.0,0.0,0.9389671361502347,0.4694835680751174,0.0,0.0,0.0,0.07511737089201878,0.028169014084507043,0.12206572769953053,0.2112676056338028,0.09389671361502347,0.1267605633802817,0.061032863849765265,0.03755868544600939,0.1643192488262911,453,134,104,79,90,46,0.39436619718309857,0.004694835680751174,2,21,8.42782,0.8975799999999999,123.0,2.35232,75.51894,0.11507,-0.12928,0.68293,'DJE'
16,58.7912087912088,6.149532710280374,28.16666666666667,12.667763110439914,169.0,1059,3.2967032967032965,4.945054945054945,0.0,0.0,0.0,0.0,1.6483516483516485,0.0,0.0,1.6483516483516485,0.0,1.0989010989010992,0.0,0.5494505494505495,0.0,0.0,0.04395604395604396,0.054945054945054944,0.08791208791208792,0.2307692307692308,0.1153846153846154,0.0989010989010989,0.06043956043956044,0.04945054945054945,0.17582417582417584,385,119,93,58,86,29,0.4120879120879121,0.005494505494505495,1,21,7.931369999999999,0.8979299999999999,107.0,2.31794,73.55467,0.1166,-0.13318,0.70093,'VE'
17,53.48837209302325,6.797101449275362,33.42857142857143,16.893423427536554,234.0,1488,2.3255813953488373,6.2015503875969005,0.0,0.0,0.0,0.0,1.937984496124031,0.0,0.0,0.0,0.0,0.7751937984496124,0.0,0.0,0.0,0.3875968992248062,0.05426356589147287,0.034883720930232565,0.1124031007751938,0.2131782945736434,0.1124031007751938,0.12403100775193797,0.08139534883720931,0.034883720930232565,0.13565891472868216,557,122,170,71,137,57,0.372093023255814,0.01937984496124031,3,21,8.5915,0.8873200000000001,138.0,2.3679099999999997,71.09733,0.1186,-0.12482,0.69565,'SDFI'
19,48.854961832061065,7.497395833333332,24.32142857142857,17.59475078260675,681.0,4674,3.5623409669211195,6.361323155216285,1.1450381679389312,0.0,0.2544529262086514,0.0,4.707379134860051,0.2544529262086514,0.0,0.7633587786259542,0.1272264631043257,0.8905852417302799,0.1272264631043257,0.2544529262086514,0.0,0.1272264631043257,0.040712468193384234,0.03816793893129771,0.0916030534351145,0.133587786259542,0.07760814249363868,0.09033078880407124,0.08396946564885496,0.05470737913486005,0.2697201017811705,1702,490,454,298,340,120,0.3804071246819338,0.0038167938931297713,2,27,13.696829999999999,0.89256,384.0,2.62875,89.52127,0.10569,-0.10397,0.77865,'SDLMM'
20,45.33479692645445,7.530266343825666,34.625,13.403396646621582,831.0,5585,2.6344676180021955,6.0373216245883645,0.0,0.0,0.0,0.0,3.402854006586169,0.1097694840834248,0.2195389681668496,0.4390779363336992,0.1097694840834248,0.1097694840834248,0.0,0.0,0.0,0.1097694840834248,0.07683863885839738,0.04171240395170143,0.10757409440175633,0.2239297475301866,0.10757409440175633,0.10428100987925357,0.07025246981339188,0.054884742041712405,0.12403951701427005,2079,556,566,350,470,137,0.32930845225027444,0.013172338090010977,2,22,13.6833,0.8839100000000001,413.0,2.63542,84.68748000000001,0.10867,-0.10172,0.72639,'SDFI'
22,42.69406392694064,6.625668449197861,34.73913043478261,21.33626712656247,799.0,5069,2.5114155251141552,2.853881278538813,0.3424657534246575,0.0,0.5707762557077626,0.0,3.6529680365296797,0.0,0.0,0.1141552511415525,0.0,0.5707762557077626,0.0,0.22831050228310498,0.1141552511415525,0.0,0.046803652968036534,0.02054794520547945,0.08447488584474885,0.2009132420091324,0.10844748858447488,0.07534246575342465,0.06050228310502283,0.046803652968036534,0.2773972602739726,1840,499,533,263,414,131,0.2694063926940639,0.0228310502283105,2,16,12.636289999999999,0.8743799999999999,374.0,2.59858,77.81336999999999,0.11335999999999999,-0.1023,0.63102,'AJ'
23,58.264462809917354,5.907801418439718,17.75,9.355256989165682,213.0,1435,4.545454545454546,2.8925619834710745,0.0,0.0,1.6528925619834711,0.0,1.6528925619834711,0.0,0.0,0.4132231404958678,0.0,0.8264462809917356,0.0,0.4132231404958678,0.4132231404958678,0.0,0.04132231404958678,0.06611570247933883,0.07851239669421488,0.15289256198347104,0.07851239669421488,0.11570247933884298,0.05785123966942149,0.05785123966942149,0.243801652892562,511,90,158,99,116,48,0.4173553719008264,0.016528925619834708,3,16,9.06382,0.90159,141.0,2.39157,80.46637,0.11148,-0.12627,0.71631,'VE'
24,57.613168724279845,5.7,17.75,9.426248812049607,213.0,1397,4.526748971193416,3.2921810699588483,0.0,0.0,1.6460905349794241,0.0,1.6460905349794241,0.0,0.41152263374485604,0.41152263374485604,0.0,0.8230452674897121,0.0,0.41152263374485604,0.41152263374485604,0.0,0.05349794238683128,0.06995884773662553,0.06995884773662553,0.13580246913580246,0.09053497942386833,0.12757201646090535,0.04938271604938271,0.05349794238683128,0.2386831275720165,494,91,147,99,116,41,0.41152263374485604,0.02469135802469136,8,16,8.981,0.8996200000000001,140.0,2.38727,78.94447,0.11255,-0.12618,0.71429,'SDEG'
25,53.114754098360656,6.506172839506173,33.375,17.254981164869466,267.0,1778,2.622950819672131,6.229508196721312,0.0,0.0,2.295081967213114,0.0,3.278688524590164,0.0,0.0,0.9836065573770492,0.0,0.6557377049180327,0.3278688524590164,0.0,0.0,0.0,0.032786885245901634,0.05573770491803279,0.07540983606557378,0.16065573770491806,0.08524590163934426,0.0918032786885246,0.08196721311475409,0.08852459016393442,0.2262295081967213,658,155,203,113,127,60,0.3573770491803279,0.013114754098360656,2,15,9.27609,0.88939,162.0,2.41057,74.61145,0.11577,-0.12117,0.67284,'SDFI'
26,49.65986394557822,5.876712328767122,29.444444444444446,13.31758329019789,265.0,1695,3.0612244897959178,5.1020408163265305,0.0,0.0,1.7006802721088434,0.3401360544217687,2.7210884353741496,0.3401360544217687,0.0,0.3401360544217687,0.0,0.6802721088435374,0.0,0.3401360544217687,0.0,0.0,0.037414965986394565,0.057823129251700675,0.07482993197278913,0.16326530612244894,0.0782312925170068,0.08503401360544217,0.07482993197278913,0.0782312925170068,0.24149659863945575,597,122,181,102,141,51,0.3129251700680272,0.047619047619047616,2,15,8.51489,0.87684,146.0,2.36853,66.57897,0.12255999999999999,-0.12195,0.6301399999999999,'BMM'
27,44.4943820224719,6.704545454545454,28.607142857142854,25.576690400376954,800.0,5018,2.696629213483146,3.707865168539326,0.0,0.0,1.0112359550561798,0.11235955056179776,4.2696629213483135,0.0,0.11235955056179776,0.5617977528089888,0.0,0.33707865168539325,0.0,0.11235955056179776,0.11235955056179776,0.11235955056179776,0.07640449438202247,0.04157303370786517,0.10337078651685393,0.17865168539325846,0.09887640449438202,0.10337078651685393,0.08314606741573034,0.0550561797752809,0.18314606741573036,1812,499,519,236,408,150,0.3213483146067416,0.013483146067415729,2,57,13.27395,0.88076,396.0,2.6209599999999997,82.16534,0.11032,-0.10206,0.72222,'AJ'
28,53.7313432835821,5.185185185185184,44.5,21.558061137310094,178.0,1010,1.9900497512437807,8.457711442786069,0.0,0.0,0.0,0.0,1.9900497512437807,0.4975124378109453,0.4975124378109453,0.0,0.0,0.4975124378109453,0.0,0.0,0.0,0.4975124378109453,0.04975124378109453,0.10945273631840796,0.1044776119402985,0.20895522388059698,0.08955223880597014,0.10945273631840796,0.059701492537313425,0.04477611940298507,0.11940298507462685,368,104,96,40,88,40,0.3781094527363184,0.02487562189054726,5,12,7.61773,0.88287,108.0,2.30098,65.32128,0.12372999999999999,-0.13069,0.7037,'SDCM'
29,47.99235181644361,7.059760956175299,22.66666666666667,10.50321190481561,476.0,3225,4.0152963671128115,3.8240917782026767,0.0,0.0,0.19120458891013384,0.3824091778202677,3.8240917782026767,0.0,0.0,0.19120458891013384,0.0,0.19120458891013384,0.0,0.0,0.19120458891013384,0.0,0.08604206500956023,0.021032504780114723,0.11281070745697895,0.2332695984703633,0.12428298279158699,0.1089866156787763,0.05736137667304015,0.03250478011472276,0.12428298279158699,1203,314,350,165,282,92,0.3632887189292543,0.015296367112810709,2,18,10.97546,0.8827200000000001,251.0,2.51085,77.00041,0.11395999999999999,-0.11073,0.75697,'SDJME'
30,48.450704225352105,6.3895348837209305,38.625,28.06660604704459,309.0,1934,1.6901408450704225,9.577464788732394,0.8450704225352113,0.0,0.28169014084507044,0.0,4.225352112676056,0.0,0.0,0.28169014084507044,0.0,0.0,0.0,0.0,0.5633802816901409,0.0,0.07887323943661972,0.014084507042253518,0.11267605633802814,0.16619718309859155,0.09577464788732394,0.09295774647887324,0.07042253521126761,0.04225352112676056,0.17464788732394365,715,182,200,135,157,41,0.35211267605633795,0.014084507042253518,2,16,9.128810000000001,0.8766,172.0,2.40905,68.65177,0.12069,-0.11804,0.7267399999999999,'SDCM'
31,59.24170616113744,6.736000000000001,17.454545454545453,4.8498104248542315,192.0,1287,5.213270142180095,2.8436018957345968,0.0,0.0,0.0,0.0,1.895734597156398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739336492890995,0.0,0.07109004739336493,0.02369668246445497,0.13270142180094788,0.2322274881516588,0.15639810426540285,0.10900473933649288,0.02843601895734597,0.03317535545023697,0.11374407582938388,478,107,139,65,131,36,0.44075829383886256,0.018957345971563986,2,18,8.60535,0.90218,125.0,2.3622400000000003,78.92784,0.11256,-0.12951,0.7440000000000001,'SDJME'
33,48.251748251748246,6.130434782608695,42.5,17.914147109663542,255.0,1616,2.097902097902098,7.3426573426573425,0.0,0.0,0.34965034965034963,0.0,1.3986013986013983,0.6993006993006993,0.0,1.7482517482517483,0.0,0.0,0.0,0.0,0.6993006993006993,0.0,0.05244755244755245,0.05944055944055944,0.1083916083916084,0.17132867132867133,0.06643356643356642,0.11188811188811187,0.09090909090909093,0.07692307692307693,0.16783216783216784,613,178,155,73,146,61,0.32867132867132864,0.02797202797202797,2,15,8.160110000000001,0.87116,138.0,2.34717,63.331619999999994,0.12566,-0.12254000000000001,0.68116,'SDCM'
34,46.38009049773756,6.219512195121951,18.666666666666668,15.263817575696027,392.0,2510,2.9411764705882355,6.108597285067872,0.0,0.0,0.4524886877828054,0.0,1.8099547511312215,0.0,0.0,0.0,0.0,0.2262443438914027,0.0,0.0,0.2262443438914027,0.2262443438914027,0.07692307692307693,0.06334841628959276,0.10633484162895927,0.1968325791855204,0.07013574660633484,0.1176470588235294,0.042986425339366516,0.10407239819004524,0.11312217194570134,957,309,220,137,212,79,0.3235294117647059,0.024886877828054297,2,18,9.750860000000001,0.87387,205.0,2.44919,69.6731,0.1198,-0.11379,0.6975600000000001,'SDCM'
35,43.78238341968912,7.1301775147929005,34.333333333333336,27.648014366545357,721.0,4583,2.5906735751295336,2.7202072538860103,0.5181347150259067,0.0,0.6476683937823834,0.0,4.1450777202072535,0.0,0.0,0.7772020725388601,0.0,0.12953367875647667,0.0,0.12953367875647667,0.0,0.12953367875647667,0.060880829015544036,0.038860103626943004,0.10621761658031087,0.22279792746113988,0.1243523316062176,0.1243523316062176,0.09067357512953368,0.05181347150259067,0.11917098445595856,1686,418,534,231,388,115,0.31865284974093266,0.0116580310880829,2,15,12.16489,0.8757799999999999,338.0,2.5754599999999996,77.22135,0.1138,-0.10425,0.7278100000000001,'SDLMM'
36,41.61735700197239,6.658767772511848,34.7037037037037,13.710808968798128,937.0,5689,2.5641025641025643,4.437869822485207,0.0,0.0,0.2958579881656805,0.6903353057199211,3.3530571992110447,0.3944773175542407,0.2958579881656805,1.9723865877712032,0.09861932938856016,0.591715976331361,0.0,0.3944773175542407,0.0,0.0,0.05325443786982249,0.06903353057199213,0.08678500986193294,0.16568047337278108,0.08382642998027612,0.15384615384615385,0.10059171597633136,0.0621301775147929,0.14299802761341224,2117,531,622,307,490,167,0.2771203155818541,0.01972386587771203,2,15,13.25237,0.87335,422.0,2.6269299999999998,78.84373000000001,0.11262,-0.10013999999999999,0.66588,'DJE'
37,42.57083621285418,6.954545454545454,27.30434782608696,14.545086672612147,1256.0,8224,3.1789910158949546,6.08154803040774,0.3455425017277125,0.0,0.691085003455425,0.2073255010366275,2.6952315134761577,0.138217000691085,0.0691085003455425,1.0366275051831375,0.0,0.4837595024187975,0.0,0.27643400138217,0.0,0.0691085003455425,0.04837595024187975,0.0580511402902557,0.06979958534899793,0.1741534208707671,0.0939875604699378,0.10366275051831376,0.07118175535590877,0.0442294402211472,0.22252937111264687,2928,772,815,484,648,209,0.3075328265376641,0.01243953006219765,2,17,16.19371,0.88265,616.0,2.73183,89.46446999999999,0.10572000000000001,-0.09525,0.7224,'MJ'
38,63.0,6.412698412698412,11.428571428571427,5.924697529522206,80.0,553,6.0,9.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.08,0.21,0.05,0.11,0.1,0.01,0.23,199,44,54,31,52,18,0.5,0.0,3,15,6.3,0.8996700000000001,63.0,2.1878599999999997,66.22022,0.12289000000000001,-0.15048,0.79365,'FRL'
39,48.46153846153846,6.333333333333332,28.6875,22.104068488628965,459.0,2909,3.0769230769230766,3.2692307692307687,0.19230769230769232,0.0,2.1153846153846154,0.19230769230769232,2.5,0.0,0.0,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.032692307692307694,0.04038461538461539,0.06923076923076922,0.19807692307692307,0.09807692307692308,0.11346153846153845,0.0673076923076923,0.05384615384615385,0.2519230769230769,1069,272,281,159,289,68,0.3403846153846154,0.01153846153846154,2,15,11.050930000000001,0.8841700000000001,252.0,2.5137099999999997,77.89116999999999,0.11331,-0.11083,0.70238,'SDGV'
40,54.979253112033206,6.524528301886793,17.958333333333332,11.932026813952813,431.0,2893,4.979253112033195,4.356846473029045,0.0,0.0,1.037344398340249,0.4149377593360996,2.074688796680498,0.2074688796680498,0.2074688796680498,0.2074688796680498,0.2074688796680498,1.6597510373443984,0.0,0.0,0.0,0.0,0.06224066390041494,0.06224066390041494,0.08091286307053942,0.17219917012448133,0.0954356846473029,0.1099585062240664,0.04356846473029045,0.07883817427385892,0.19294605809128632,1031,297,289,177,200,68,0.4190871369294606,0.010373443983402491,2,17,12.07042,0.90317,265.0,2.5507400000000002,92.04616999999999,0.10422999999999999,-0.1122,0.76226,'MJ'
41,58.29383886255924,6.520325203252032,23.5,12.519984025548913,188.0,1221,3.3175355450236967,6.161137440758294,0.0,0.0,2.3696682464454977,0.0,3.3175355450236967,0.4739336492890995,0.0,1.4218009478672986,0.0,0.9478672985781992,0.0,0.0,0.0,0.0,0.04265402843601896,0.05213270142180095,0.10426540284360188,0.16113744075829384,0.10426540284360188,0.0947867298578199,0.08530805687203792,0.061611374407582936,0.1895734597156398,451,110,146,75,90,30,0.4170616113744076,0.0047393364928909965,2,15,8.46767,0.8991600000000001,123.0,2.35435,76.5689,0.11427999999999999,-0.12951,0.71545,'SDFI'
42,54.65116279069767,6.1191489361702125,24.86666666666667,20.19196759990357,372.0,2291,2.3255813953488373,5.813953488372092,1.3953488372093024,0.0,1.627906976744186,0.9302325581395348,2.5581395348837206,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.2325581395348837,0.0,0.2325581395348837,0.0372093023255814,0.02558139534883721,0.07674418604651162,0.17906976744186046,0.07209302325581396,0.09767441860465116,0.09069767441860466,0.07441860465116279,0.2186046511627907,816,196,223,120,186,91,0.4255813953488372,0.004651162790697674,2,14,11.33271,0.90036,235.0,2.51728,87.7974,0.10672000000000001,-0.11431,0.77872,'MJ'
43,65.98360655737704,5.9937888198757765,21.5,33.09758299332445,215.0,1346,3.278688524590164,7.3770491803278695,0.4098360655737705,0.0,0.819672131147541,0.4098360655737705,4.0983606557377055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.04508196721311476,0.04098360655737705,0.10245901639344264,0.18032786885245905,0.05737704918032788,0.07377049180327869,0.0778688524590164,0.08196721311475409,0.21311475409836064,488,130,131,77,110,40,0.5532786885245902,0.0,3,15,10.30697,0.92437,161.0,2.4539,104.85904,0.09766,-0.12609,0.8385100000000001,'FRL'
44,60.86956521739131,5.738095238095237,21.222222222222218,17.737454269162114,191.0,1165,2.898550724637681,2.898550724637681,0.0,0.0,1.4492753623188406,0.0,4.3478260869565215,0.0,0.0,0.4830917874396135,0.4830917874396135,0.4830917874396135,0.0,0.0,0.4830917874396135,0.0,0.04830917874396135,0.05797101449275361,0.0821256038647343,0.1932367149758454,0.12560386473429952,0.0966183574879227,0.06763285024154589,0.08695652173913042,0.15942028985507245,429,103,117,78,104,27,0.4541062801932367,0.004830917874396135,2,17,8.757610000000001,0.90691,126.0,2.3702900000000002,82.64334000000001,0.11,-0.12997,0.74603,'GM'
45,63.29787234042554,5.689075630252101,18.33333333333333,13.490737563232043,165.0,1027,3.191489361702128,3.723404255319149,0.0,0.0,2.6595744680851063,3.191489361702128,3.723404255319149,0.0,0.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.04787234042553192,0.02127659574468085,0.0797872340425532,0.18085106382978725,0.05319148936170213,0.0797872340425532,0.06914893617021277,0.026595744680851064,0.30851063829787234,358,82,99,69,84,24,0.5,0.0,2,14,8.67897,0.9126700000000001,119.0,2.36338,86.50245,0.10752,-0.13235999999999998,0.78992,'SDGV'
46,56.2962962962963,6.092105263157895,24.5,14.719035294474974,245.0,1444,2.2222222222222223,3.703703703703704,0.0,0.0,0.3703703703703704,0.0,3.703703703703704,1.1111111111111112,0.0,0.7407407407407407,0.3703703703703704,0.0,0.7407407407407407,0.3703703703703704,0.0,0.0,0.02962962962962963,0.05555555555555555,0.0925925925925926,0.2074074074074074,0.0962962962962963,0.11851851851851852,0.1,0.06296296296296296,0.14074074074074075,529,144,146,72,123,44,0.4111111111111111,0.0,2,14,9.25043,0.8973700000000001,152.0,2.40492,78.70176,0.11272,-0.12380999999999999,0.73026,'SABA'
