DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,FrequenciaDeParagrafos,FrequenciaPalavrasDuplicadas,MediaSilabasPorPalavra,Monossilabas,Ponto,Virgulas,Exclamacoes,DoisPontos,Citacoes,QuebrasDeLinha,Digitos,Adjetivos,Adverbios,Artigos,Substantivos,Preposicoes,Verbos,VerbosPtcp,Conjuncoes,Pronomes,PronomesPorPreposicao,TermosNaoTageados,PalavrasDeConteudo,PalavrasFuncionais,FrasesNominais,FrasesVerbais,GenMasc,GenFem,SemGenero,Singular,Plural,PrimeiraPessoa,TerceiraPessoa,Passado,Presente,Futuro,TotalEntidadesNomeadas,EntAbstracao,EntAcontecimento,EntCoisa,EntLocal,EntOrganizacao,EntObra,EntOutro,EntPessoa,EntTempo,EntValor,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,HonoresH,PalavrasErroOrtografico,HapaxLegomenaLocal,PalavrasComunsTam2,PalavrasComunsTam3,PalavrasComunsTam4,StopWords,BRFleshIndex,OperadoresLogicos,PalavrasCapitalizadas,Global hapax,top 1-gram,top 3-gram,top 4-gram,top 5-gram,Author
67.5159,6.5943,20.4286,7.0884,143.0,0.0,0.006369426751592357,0.051,2.35031847133758,0.14012738853503184,4.4585987261146505,4.4585987261146505,0.0,0.0,0.0,0.01910828025477707,0.0,0.05732484076433121,0.050955414012738856,0.08280254777070062,0.2356687898089172,0.12738853503184713,0.03184713375796178,0.12101910828025478,0.025477707006369428,0.08280254777070062,0.65,0.044585987261146494,0.5159235668789809,0.2356687898089172,0.0191,0.1783,0.3375796178343949,0.2484076433121019,0.0,0.2929936305732484,0.3503184713375796,0.0,0.05732484076433121,0.0,0.044585987261146494,0.0,0.0382,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,8.4597,0.9223,106.0,2.3468,93.8971,0.1032,0.7925,0.050955414012738856,0.535,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.3503,447.6202229299363,0.012738853503184714,0.06369426751592358,0.014720314033366046,0.25471698113207547,0.0,0.0,0.0,'bmm'
56.7669,6.0464,21.9091,11.9427,80.3333,60.5769,0.011278195488721804,0.0639,2.2030075187969924,0.12030075187969926,3.0075187969924815,1.8796992481203008,0.3759398496240601,2.631578947368421,0.0,0.045112781954887216,0.011278195488721804,0.04135338345864661,0.03759398496240601,0.12030075187969926,0.21052631578947367,0.10902255639097744,0.03759398496240601,0.13157894736842105,0.045112781954887216,0.09022556390977443,0.8275862068965517,0.04887218045112782,0.4511278195488722,0.2744360902255639,0.015,0.1466,0.2406015037593985,0.2932330827067669,0.003759398496240601,0.462406015037594,0.18796992481203006,0.0075187969924812035,0.11278195488721805,0.003759398496240601,0.09398496240601503,0.0075187969924812035,0.0902,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.20833333333333331,0.375,9.2584,0.8986,151.0,2.4048,79.4336,0.1122,0.7616,0.04887218045112782,0.4323,0.011278195488721804,0.02631578947368421,0.030075187969924814,0.4286,435.17509398496236,0.056390977443609026,0.03383458646616541,0.02086137281292059,0.6509433962264151,0.0,0.0,0.0,'jc'
56.8254,6.1173,18.6667,18.4343,23.3333,16.3775,0.0380952380952381,0.0667,2.3682539682539683,0.1238095238095238,3.1746031746031744,4.4444444444444455,0.0,0.9523809523809524,0.006349206349206349,0.09206349206349207,0.0761904761904762,0.04126984126984127,0.028571428571428567,0.0984126984126984,0.23174603174603176,0.11428571428571427,0.022222222222222227,0.07936507936507936,0.04126984126984127,0.04126984126984127,0.3611111111111111,0.06349206349206349,0.492063492063492,0.25396825396825395,0.0159,0.0794,0.3047619047619048,0.22857142857142854,0.006349206349206349,0.4698412698412698,0.1365079365079365,0.0,0.07301587301587302,0.009523809523809523,0.05396825396825397,0.0,0.0984,0.1935483870967742,0.0967741935483871,0.03225806451612903,0.16129032258064516,0.0,0.06451612903225806,0.0967741935483871,0.0,0.16129032258064516,0.1935483870967742,10.0855,0.9018,179.0,2.4513,84.4708,0.1088,0.7654,0.057142857142857134,0.4349,0.015873015873015872,0.022222222222222227,0.028571428571428567,0.3492,449.1409523809524,0.028571428571428567,0.08888888888888889,0.03232533889468196,0.5754716981132075,0.0,0.0,0.0,'td'
61.5079,6.4258,17.1538,14.7536,55.75,56.6938,0.015873015873015872,0.0635,2.4047619047619047,0.1349206349206349,3.968253968253968,4.761904761904762,0.0,1.5873015873015872,0.0,0.08333333333333333,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.07539682539682539,0.21031746031746032,0.10317460317460317,0.01984126984126984,0.0992063492063492,0.06746031746031746,0.06349206349206349,0.6153846153846154,0.0992063492063492,0.4444444444444444,0.246031746031746,0.0079,0.1151,0.3015873015873016,0.2658730158730159,0.003968253968253968,0.4007936507936508,0.246031746031746,0.015873015873015872,0.07936507936507936,0.007936507936507936,0.06746031746031746,0.0,0.1032,0.07692307692307693,0.0,0.07692307692307693,0.19230769230769232,0.0,0.07692307692307693,0.0,0.0,0.3076923076923077,0.2692307692307692,9.7641,0.9121,155.0,2.4287,90.7602,0.105,0.8,0.05555555555555555,0.4921,0.011904761904761904,0.015873015873015872,0.015873015873015872,0.3532,452.2174404761905,0.07142857142857142,0.06349206349206349,0.02906208718626156,0.5283018867924528,0.0,0.0,0.0,'sdjme'
56.7059,6.4066,16.8571,9.4933,50.5714,46.2041,0.01647058823529412,0.0612,2.244705882352941,0.1011764705882353,4.470588235294118,3.7647058823529416,0.0,4.470588235294118,0.014117647058823532,0.06352941176470588,0.014117647058823532,0.04470588235294118,0.02117647058823529,0.07764705882352943,0.24235294117647055,0.08,0.011764705882352941,0.07294117647058823,0.04470588235294118,0.06823529411764706,0.8529411764705882,0.10823529411764704,0.4352941176470588,0.2023529411764706,0.0141,0.0941,0.2964705882352941,0.25882352941176473,0.002352941176470588,0.4352941176470588,0.18352941176470589,0.002352941176470588,0.07764705882352943,0.004705882352941176,0.047058823529411764,0.0,0.0729,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.4516129032258064,11.6902,0.9063,241.0,2.5312,93.149,0.1036,0.805,0.0988235294117647,0.4565,0.004705882352941176,0.011764705882352941,0.018823529411764704,0.2965,438.6774117647059,0.04235294117647058,0.09411764705882353,0.03868312757201646,0.6886792452830188,0.0,0.0,0.0,'bmm'
57.5472,6.1475,38.2,19.1666,191.0,0.0,0.0047169811320754715,0.0991,2.2735849056603774,0.13679245283018868,1.8867924528301887,4.716981132075472,0.0,0.4716981132075472,0.018867924528301886,0.009433962264150943,0.0,0.05660377358490566,0.014150943396226415,0.12264150943396225,0.2216981132075472,0.10377358490566037,0.009433962264150943,0.12735849056603776,0.061320754716981125,0.04716981132075472,0.4545454545454545,0.08018867924528301,0.4622641509433962,0.28773584905660377,0.0047,0.1368,0.25,0.3018867924528302,0.0047169811320754715,0.4811320754716981,0.15566037735849056,0.014150943396226415,0.07547169811320754,0.009433962264150943,0.061320754716981125,0.0,0.066,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,8.379,0.8968,122.0,2.3493,74.9147,0.1155,0.6803,0.051886792452830184,0.3915,0.0047169811320754715,0.009433962264150943,0.02358490566037736,0.3962,441.15634433962265,0.0330188679245283,0.03773584905660377,0.018775510204081632,0.4056603773584906,0.0,0.0,0.0,'pdje'
58.5635,6.1887,28.3333,13.3,42.5,5.2202,0.022099447513812157,0.0994,2.243093922651933,0.14917127071823205,3.3149171270718236,4.972375690607736,0.0,0.0,0.0,0.09392265193370164,0.022099447513812157,0.06077348066298342,0.044198895027624314,0.08839779005524863,0.2265193370165746,0.13812154696132595,0.0055248618784530384,0.11049723756906077,0.055248618784530384,0.055248618784530384,0.4,0.03314917127071823,0.5248618784530387,0.281767955801105,0.0276,0.1271,0.2541436464088398,0.30386740331491713,0.011049723756906077,0.4033149171270719,0.22099447513812154,0.0,0.07734806629834254,0.0,0.06077348066298342,0.0,0.0994,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,7.8789,0.8971,106.0,2.3145,72.8667,0.1171,0.6981,0.055248618784530384,0.4088,0.0055248618784530384,0.011049723756906077,0.027624309392265192,0.4088,438.5670994475138,0.04972375690607735,0.022099447513812157,0.017543859649122806,0.41509433962264153,0.0,0.0,0.0,'ve'
53.937,6.8321,32.8571,16.8644,230.0,0.0,0.003937007874015748,0.0787,2.279527559055118,0.0984251968503937,2.3622047244094486,6.299212598425197,0.0,0.0,0.0,0.0,0.0,0.05905511811023623,0.02755905511811024,0.1141732283464567,0.22440944881889766,0.14960629921259844,0.023622047244094488,0.11811023622047245,0.043307086614173235,0.08661417322834647,0.5789473684210525,0.03937007874015748,0.4448818897637795,0.3070866141732284,0.0157,0.1496,0.3543307086614173,0.20866141732283466,0.003937007874015748,0.421259842519685,0.2283464566929134,0.0,0.08661417322834647,0.003937007874015748,0.07480314960629922,0.003937007874015748,0.0984,0.12,0.0,0.0,0.04,0.08,0.08,0.04,0.12,0.24,0.28,8.5961,0.8885,137.0,2.3676,71.6543,0.1181,0.7007,0.047244094488188976,0.37799999999999995,0.01968503937007874,0.03543307086614173,0.03937007874015748,0.3937,441.6590551181103,0.02755905511811024,0.023622047244094488,0.010087424344317418,0.5471698113207547,0.02830188679245283,0.018867924528301886,0.0,'sdfi'
50.0,6.5098,41.0,36.4182,95.6667,40.9254,0.00980392156862745,0.1078,2.235294117647059,0.0915032679738562,2.2875816993464047,4.901960784313727,0.0,0.0,0.0,0.0196078431372549,0.0,0.0392156862745098,0.052287581699346414,0.13725490196078433,0.19607843137254904,0.1045751633986928,0.00980392156862745,0.1437908496732026,0.062091503267973865,0.07516339869281045,0.71875,0.06862745098039216,0.4673202614379085,0.30392156862745096,0.0131,0.1797,0.2908496732026144,0.2647058823529412,0.0,0.4379084967320261,0.2287581699346405,0.013071895424836602,0.1045751633986928,0.006535947712418301,0.0784313725490196,0.006535947712418301,0.085,0.07692307692307693,0.038461538461538464,0.0,0.1153846153846154,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.1153846153846154,0.3076923076923077,0.2307692307692308,8.7464,0.8789,153.0,2.3828,68.1845,0.1211,0.6601,0.04248366013071896,0.3301,0.016339869281045753,0.029411764705882356,0.04248366013071896,0.4118,437.91102941176473,0.05882352941176471,0.0196078431372549,0.0104052573932092,0.7924528301886793,0.018867924528301886,0.009433962264150943,0.0,'ssml'
48.3133,7.3616,21.4706,16.5977,121.6667,130.8799,0.0072289156626506035,0.0614,2.3120481927710843,0.05542168674698795,3.3734939759036147,6.144578313253013,0.0,0.24096385542168675,0.0,0.01927710843373494,0.003614457831325301,0.05542168674698795,0.04096385542168675,0.09518072289156626,0.19156626506024094,0.09518072289156626,0.02530120481927711,0.12289156626506025,0.0783132530120482,0.060240963855421686,0.6329113924050633,0.06746987951807229,0.44819277108433736,0.26867469879518074,0.0108,0.1747,0.227710843373494,0.3024096385542169,0.010843373493975905,0.38072289156626493,0.23012048192771084,0.0012048192771084338,0.08674698795180723,0.002409638554216868,0.06867469879518072,0.002409638554216868,0.0747,0.04838709677419355,0.06451612903225806,0.03225806451612903,0.14516129032258066,0.08064516129032258,0.08064516129032258,0.03225806451612903,0.016129032258064516,0.16129032258064516,0.3387096774193548,13.9189,0.8918,401.0,2.6384,89.5954,0.1056,0.7805,0.060240963855421686,0.3771,0.003614457831325301,0.008433734939759036,0.01325301204819277,0.3831,444.3951445783132,0.07228915662650602,0.03855421686746988,0.022860610965001013,1.490566037735849,0.0,0.0,0.009433962264150943,'sdlmm'
45.6763,7.5437,34.3333,13.2403,412.0,404.0,0.0022172949002217295,0.0787,2.4002217294900223,0.050997782705099776,2.6607538802660757,6.097560975609755,0.0,0.0,0.0,0.008869179600886918,0.0022172949002217295,0.07760532150776052,0.024390243902439025,0.10864745011086474,0.2261640798226164,0.123059866962306,0.01662971175166297,0.09645232815964523,0.06097560975609756,0.06873614190687362,0.5585585585585586,0.04988913525498891,0.4800443458980044,0.2926829268292683,0.0166,0.1297,0.2738359201773836,0.3104212860310421,0.006651884700665189,0.4401330376940133,0.21286031042128606,0.006651884700665189,0.06984478935698447,0.01662971175166297,0.026607538802660757,0.0011086474501108647,0.0887,0.1,0.1,0.025,0.1125,0.0375,0.0,0.0375,0.075,0.25,0.2625,13.7181,0.8848,412.0,2.636,85.2495,0.1083,0.7282,0.04988913525498891,0.3326,0.013303769401330377,0.022172949002217297,0.022172949002217297,0.38799999999999996,451.8656263858093,0.044345898004434586,0.03325942350332594,0.013737734165923284,1.8773584905660377,0.02830188679245283,0.009433962264150943,0.0,'sdfi'
45.0237,6.3474,19.5263,10.0806,371.0,0.0,0.0023696682464454982,0.1019,2.1824644549763037,0.059241706161137435,4.265402843601897,6.398104265402844,0.0,0.9478672985781992,0.0,0.007109004739336493,0.035545023696682464,0.02369668246445497,0.02843601895734597,0.0947867298578199,0.2014218009478673,0.0924170616113744,0.02843601895734597,0.13744075829383887,0.07582938388625593,0.06872037914691942,0.7435897435897436,0.08767772511848343,0.4241706161137441,0.26303317535545023,0.0095,0.2204,0.32701421800947866,0.1872037914691943,0.0,0.3886255924170616,0.21800947867298576,0.03791469194312797,0.07582938388625593,0.011848341232227487,0.08056872037914692,0.0,0.0829,0.14285714285714285,0.14285714285714285,0.028571428571428567,0.08571428571428573,0.028571428571428567,0.11428571428571427,0.08571428571428573,0.0,0.08571428571428573,0.2857142857142857,9.2491,0.868,190.0,2.4227,66.0656,0.12300000000000001,0.6474,0.07819905213270142,0.2915,0.02369668246445497,0.04028436018957346,0.04739336492890995,0.3412,433.4281990521327,0.05450236966824645,0.04976303317535545,0.033876500857632934,0.7452830188679245,0.0,0.0,0.0,'sjbi'
65.035,5.7742,26.0,7.1554,43.3333,38.0029,0.02097902097902098,0.0979,2.272727272727273,0.15384615384615385,2.797202797202797,2.097902097902098,0.0,4.195804195804196,0.0,0.1048951048951049,0.03496503496503497,0.04195804195804196,0.013986013986013986,0.07692307692307693,0.2867132867132867,0.13986013986013987,0.02797202797202797,0.09090909090909093,0.06293706293706294,0.05594405594405594,0.4,0.05594405594405594,0.4825174825174825,0.2797202797202797,0.013999999999999999,0.1189,0.34265734265734266,0.2307692307692308,0.0,0.3216783216783217,0.3006993006993007,0.0,0.05594405594405594,0.0,0.02097902097902098,0.006993006993006993,0.1119,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.4375,7.7771,0.9133,93.0,2.3026,82.5886,0.11,0.7419,0.04195804195804196,0.4825,0.006993006993006993,0.02097902097902098,0.02097902097902098,0.3077,441.07223776223776,0.04895104895104895,0.07692307692307693,0.036860879904875146,0.25471698113207547,0.009433962264150943,0.0,0.0,'ssml'
60.0,7.1754,28.8333,6.9142,57.6667,54.5303,0.015789473684210527,0.1105,2.568421052631579,0.10526315789473684,3.1578947368421053,4.2105263157894735,0.0,1.5789473684210529,0.0,0.06315789473684211,0.0,0.03157894736842105,0.0,0.07894736842105263,0.2631578947368421,0.11052631578947368,0.010526315789473684,0.10526315789473684,0.06315789473684211,0.05789473684210526,0.5238095238095238,0.1368421052631579,0.4473684210526316,0.25263157894736843,0.0211,0.1737,0.2842105263157895,0.30526315789473685,0.0,0.3578947368421053,0.3,0.010526315789473684,0.05789473684210526,0.005263157894736842,0.036842105263157884,0.02631578947368421,0.0158,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.2704,0.9026,114.0,2.3398,77.7549,0.1134,0.7105,0.11052631578947368,0.4263,0.02631578947368421,0.036842105263157884,0.042105263157894736,0.3158,466.08602631578947,0.05263157894736842,0.05789473684210526,0.0222052067381317,0.3490566037735849,0.0,0.0,0.0,'sdlmm'
