DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,FrequenciaDeParagrafos,FrequenciaPalavrasDuplicadas,MediaSilabasPorPalavra,Monossilabas,Ponto,Virgulas,Exclamacoes,DoisPontos,Citacoes,QuebrasDeLinha,Digitos,Adjetivos,Adverbios,Artigos,Substantivos,Preposicoes,Verbos,VerbosPtcp,Conjuncoes,Pronomes,PronomesPorPreposicao,TermosNaoTageados,PalavrasDeConteudo,PalavrasFuncionais,FrasesNominais,FrasesVerbais,GenMasc,GenFem,SemGenero,Singular,Plural,PrimeiraPessoa,TerceiraPessoa,Passado,Presente,Futuro,TotalEntidadesNomeadas,EntAbstracao,EntAcontecimento,EntCoisa,EntLocal,EntOrganizacao,EntObra,EntOutro,EntPessoa,EntTempo,EntValor,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,HonoresH,PalavrasErroOrtografico,HapaxLegomenaLocal,PalavrasComunsTam2,PalavrasComunsTam3,PalavrasComunsTam4,StopWords,BRFleshIndex,OperadoresLogicos,PalavrasCapitalizadas,Global hapax,top 1-gram,top 3-gram,top 4-gram,top 5-gram,Author
60.9272,6.3587,26.0,8.0747,43.3333,18.3727,0.019867549668874173,0.0927,2.2384105960264904,0.1456953642384106,3.3112582781456954,5.298013245033113,0.0,0.0,0.0,0.03311258278145696,0.01324503311258278,0.026490066225165563,0.0,0.07947019867549669,0.2251655629139073,0.15894039735099338,0.019867549668874173,0.06622516556291391,0.019867549668874173,0.01324503311258278,0.08333333333333333,0.10596026490066224,0.4701986754966888,0.2582781456953642,0.0,0.0728,0.2317880794701987,0.3509933774834437,0.0,0.4503311258278146,0.17218543046357615,0.0,0.039735099337748346,0.006622516556291391,0.026490066225165563,0.006622516556291391,0.0795,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,7.4869,0.9012,92.0,2.2844,73.2951,0.1168,0.7283,0.10596026490066224,0.4437,0.0,0.006622516556291391,0.01324503311258278,0.3444,438.1709271523178,0.019867549668874173,0.11920529801324505,0.029345372460496615,0.36,0.0,0.0,0.0,'VSAL'
51.8519,6.218999999999999,21.75,11.0425,34.8,14.2745,0.02469135802469136,0.079,2.2345679012345685,0.1037037037037037,3.9506172839506166,5.185185185185184,0.0,0.7407407407407407,0.0049382716049382715,0.04938271604938271,0.0345679012345679,0.03950617283950617,0.007407407407407408,0.056790123456790124,0.2345679012345679,0.15308641975308646,0.019753086419753086,0.07654320987654321,0.05185185185185185,0.02469135802469136,0.16129032258064516,0.09876543209876544,0.4617283950617284,0.2617283950617284,0.0049,0.0938,0.2419753086419753,0.29876543209876544,0.0,0.4345679012345679,0.15555555555555556,0.0024691358024691358,0.04691358024691358,0.0049382716049382715,0.04444444444444445,0.0,0.079,0.125,0.03125,0.09375,0.125,0.0625,0.09375,0.09375,0.03125,0.125,0.21875,10.435,0.8906,210.0,2.4768,79.1808,0.1124,0.7238,0.07654320987654321,0.3753,0.02469135802469136,0.04444444444444445,0.04938271604938271,0.3333,437.83683950617285,0.04691358024691358,0.145679012345679,0.03766233766233766,0.81,0.0,0.0,0.0,'VSAL'
66.25,5.1604,17.375,12.5393,23.1667,9.1545,0.0375,0.0688,1.95,0.19375,5.0,5.625,0.0,1.875,0.0,0.075,0.0875,0.00625,0.00625,0.0625,0.28125,0.15,0.025,0.05625,0.0375,0.025,0.16666666666666669,0.1125,0.4625,0.25,0.0,0.0625,0.21875,0.38125,0.0,0.5125,0.1375,0.0,0.05,0.00625,0.04375,0.0,0.0938,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.0,0.13333333333333333,0.06666666666666668,0.13333333333333333,0.06666666666666668,0.13333333333333333,0.26666666666666666,8.38,0.9189,106.0,2.3424,90.2524,0.1053,0.7736,0.05,0.5125,0.01875,0.0375,0.05,0.3187,413.728875,0.025,0.09375,0.029904306220095694,0.27,0.0,0.0,0.0,'VSAL'
51.5548,6.3683,28.6111,13.09,39.6154,9.9733,0.02127659574468085,0.0753,2.1538461538461537,0.088379705400982,2.9459901800327333,8.51063829787234,0.0,0.3273322422258593,0.009819967266775776,0.044189852700491,0.08183306055646483,0.03927986906710311,0.014729950900163666,0.07037643207855973,0.2405891980360065,0.1309328968903437,0.02618657937806874,0.06219312602291325,0.049099836333878884,0.02782324058919804,0.2125,0.07528641571194762,0.4746317512274959,0.25040916530278234,0.0065,0.07200000000000001,0.2536824877250409,0.2978723404255319,0.0016366612111292965,0.4288052373158756,0.1783960720130933,0.0016366612111292965,0.057283142389525366,0.009819967266775776,0.03927986906710311,0.0,0.09,0.07272727272727272,0.03636363636363636,0.03636363636363636,0.16363636363636366,0.03636363636363636,0.03636363636363636,0.16363636363636366,0.03636363636363636,0.18181818181818185,0.2363636363636364,12.7435,0.8967,315.0,2.5852,89.6147,0.1056,0.7683,0.057283142389525366,0.3961,0.009819967266775776,0.016366612111292964,0.019639934533551555,0.3355,431.0154991816694,0.031096563011456625,0.09328968903436988,0.029358897543439184,1.23,0.0,0.0,0.0,'VSAL'
62.1212,5.7378,14.1875,8.1947,20.6364,6.5958,0.04166666666666666,0.0455,2.0265151515151514,0.14015151515151514,4.924242424242424,5.6818181818181825,0.0,1.1363636363636365,0.0,0.08333333333333333,0.015151515151515154,0.04166666666666666,0.02651515151515152,0.07196969696969698,0.19318181818181815,0.125,0.015151515151515154,0.10227272727272728,0.06818181818181818,0.04924242424242424,0.3939393939393939,0.08712121212121213,0.4431818181818182,0.26515151515151514,0.0,0.1364,0.2689393939393939,0.2196969696969697,0.007575757575757577,0.4659090909090909,0.0946969696969697,0.007575757575757577,0.07196969696969698,0.0,0.060606060606060615,0.0,0.0682,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,10.0935,0.9146,164.0,2.4459999999999997,94.2171,0.10300000000000001,0.8109999999999999,0.03787878787878788,0.5038,0.007575757575757577,0.015151515151515154,0.015151515151515154,0.3523,420.22435606060606,0.05303030303030303,0.08333333333333333,0.03392226148409894,0.48,0.0,0.0,0.0,'VSAL'
49.8969,6.3636,26.5625,12.3742,47.2222,17.9554,0.01855670103092784,0.0784,2.1752577319587627,0.10309278350515463,3.2989690721649483,7.422680412371133,0.0,0.4123711340206185,0.0,0.03917525773195876,0.055670103092783516,0.049484536082474224,0.010309278350515464,0.07010309278350517,0.2329896907216495,0.1422680412371134,0.01443298969072165,0.07216494845360824,0.05360824742268041,0.030927835051546393,0.2173913043478261,0.08453608247422681,0.4804123711340206,0.26597938144329897,0.0082,0.099,0.20618556701030927,0.35463917525773203,0.0,0.4721649484536082,0.15670103092783505,0.0,0.07216494845360824,0.020618556701030927,0.03711340206185567,0.004123711340206186,0.0948,0.021739130434782608,0.043478260869565216,0.08695652173913042,0.08695652173913042,0.08695652173913042,0.021739130434782608,0.10869565217391304,0.0,0.32608695652173914,0.21739130434782608,10.9887,0.8876,242.0,2.5081,79.3629,0.1123,0.7314,0.06391752577319587,0.3649,0.006185567010309278,0.01855670103092784,0.024742268041237112,0.36700000000000005,432.81994845360816,0.035051546391752585,0.1422680412371134,0.021532846715328468,1.09,0.0,0.0,0.0,'VSAL'
49.8054,6.3672,19.9545,11.8647,43.9,11.9034,0.019455252918287938,0.0856,2.1828793774319064,0.08949416342412451,4.280155642023346,5.642023346303503,0.0,0.5836575875486382,0.019455252918287938,0.04085603112840467,0.0038910505836575885,0.03501945525291829,0.013618677042801557,0.08365758754863813,0.20233463035019456,0.10700389105058364,0.005836575875486381,0.10311284046692606,0.06614785992217899,0.044747081712062264,0.4181818181818182,0.13229571984435798,0.4280155642023346,0.25680933852140075,0.0039,0.1226,0.264591439688716,0.26653696498054474,0.0,0.4766536964980545,0.15369649805447472,0.013618677042801557,0.0933852140077821,0.009727626459143969,0.08365758754863813,0.0,0.0798,0.07317073170731707,0.12195121951219512,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.17073170731707318,0.07317073170731707,0.14634146341463414,0.17073170731707318,11.2917,0.8883,256.0,2.523,80.6477,0.1114,0.7383,0.05642023346303503,0.3677,0.011673151750972765,0.02334630350194553,0.029182879377431907,0.3424,433.4611770428015,0.04863813229571985,0.09727626459143968,0.03463960811756473,1.01,0.0,0.0,0.0,'VSAL'
45.3586,5.986000000000001,18.6667,7.4344,56.0,23.8387,0.014767932489451475,0.0886,1.9282700421940928,0.09915611814345993,4.4303797468354436,5.485232067510547,0.2109704641350211,0.6329113924050633,0.0,0.029535864978902957,0.004219409282700422,0.02109704641350211,0.006329113924050633,0.07383966244725737,0.2489451476793249,0.13924050632911392,0.02320675105485232,0.08016877637130802,0.05485232067510549,0.03164556962025317,0.2272727272727273,0.10126582278481013,0.4451476793248945,0.2679324894514768,0.0063,0.0886,0.26582278481012656,0.29957805907173,0.0,0.4725738396624473,0.14767932489451474,0.0,0.05485232067510549,0.002109704641350211,0.05274261603375528,0.0,0.0759,0.08333333333333333,0.19444444444444445,0.0,0.1111111111111111,0.05555555555555555,0.08333333333333333,0.1388888888888889,0.0,0.16666666666666666,0.16666666666666666,9.8753,0.8717,215.0,2.4582,69.2734,0.1201,0.6698,0.03586497890295358,0.3038,0.0189873417721519,0.03164556962025317,0.04219409282700422,0.3608,411.91953586497885,0.04008438818565401,0.1160337552742616,0.03685092127303183,0.95,0.0,0.0,0.0,'VSAL'
52.4804,6.43,21.6667,9.8364,46.4286,19.4705,0.01827676240208877,0.094,2.1383812010443863,0.10966057441253264,3.91644908616188,8.093994778067882,0.0,0.0,0.010443864229765013,0.033942558746736295,0.023498694516971282,0.04960835509138381,0.010443864229765013,0.07049608355091384,0.20365535248041772,0.12010443864229765,0.02610966057441253,0.06527415143603134,0.046997389033942565,0.05221932114882506,0.43478260869565216,0.1122715404699739,0.4360313315926893,0.23759791122715404,0.0157,0.094,0.3289817232375979,0.2402088772845953,0.0026109660574412533,0.4986945169712794,0.15404699738903396,0.007832898172323759,0.08093994778067885,0.028720626631853787,0.04960835509138381,0.0,0.1044,0.0,0.025,0.1,0.25,0.05,0.15,0.075,0.025,0.275,0.05,10.2706,0.8916,201.0,2.4671,79.1669,0.1124,0.7214,0.0783289817232376,0.3786,0.028720626631853787,0.044386422976501305,0.05221932114882506,0.32899999999999996,429.6943472584857,0.033942558746736295,0.09660574412532637,0.00046146746654360867,0.76,0.0,0.0,0.0,'VSAL'
51.6064,6.5352,20.0476,9.4136,52.625,24.5048,0.01606425702811245,0.0843,2.14859437751004,0.1004016064257028,4.216867469879518,7.630522088353413,0.0,0.0,0.008032128514056224,0.0321285140562249,0.04016064257028112,0.046184738955823285,0.012048192771084338,0.07028112449799198,0.20281124497991967,0.1144578313253012,0.030120481927710843,0.06827309236947791,0.052208835341365466,0.052208835341365466,0.456140350877193,0.11847389558232932,0.42168674698795183,0.23694779116465864,0.012,0.1004,0.3112449799196787,0.25100401606425704,0.002008032128514056,0.4759036144578313,0.1646586345381526,0.006024096385542169,0.07630522088353414,0.02208835341365462,0.050200803212851405,0.002008032128514056,0.0984,0.0,0.020408163265306117,0.08163265306122447,0.22448979591836732,0.040816326530612235,0.12244897959183673,0.1020408163265306,0.020408163265306117,0.2857142857142857,0.1020408163265306,11.5164,0.8935,257.0,2.5306,84.1194,0.109,0.7315,0.08032128514056225,0.3775,0.026104417670682733,0.03815261044176707,0.04016064257028112,0.3313,430.5551305220884,0.042168674698795185,0.0963855421686747,0.009216589861751152,0.94,0.0,0.0,0.0,'VSAL'
66.6667,5.4308,21.25,7.9333,42.5,20.3039,0.020512820512820516,0.0718,2.035897435897436,0.17435897435897435,3.58974358974359,5.128205128205129,0.0,0.0,0.030769230769230767,0.030769230769230767,0.030769230769230767,0.02564102564102564,0.020512820512820516,0.07179487179487179,0.14358974358974358,0.08717948717948718,0.010256410256410256,0.1076923076923077,0.07692307692307693,0.08205128205128205,0.9411764705882354,0.17435897435897435,0.38974358974358975,0.2358974358974359,0.0103,0.1487,0.2923076923076923,0.22564102564102564,0.0,0.5076923076923077,0.10256410256410256,0.0,0.13333333333333333,0.035897435897435895,0.05128205128205128,0.0,0.1333,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.038461538461538464,0.1153846153846154,0.0,0.1153846153846154,0.0,0.15384615384615385,0.2307692307692308,9.3095,0.9231,130.0,2.3988,98.9319,0.1005,0.7769,0.1282051282051282,0.5179,0.0,0.0,0.005128205128205128,0.3487,421.0354871794872,0.05128205128205128,0.11794871794871795,0.04314477468839885,0.33,0.0,0.0,0.0,'KM'
62.7358,5.9699,22.5,26.7442,30.0,9.434,0.02830188679245283,0.0425,2.108490566037736,0.13679245283018868,3.7735849056603774,6.60377358490566,0.0,0.0,0.04716981132075472,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.042452830188679236,0.07547169811320754,0.16037735849056606,0.08962264150943396,0.0047169811320754715,0.14150943396226415,0.061320754716981125,0.0660377358490566,0.736842105263158,0.13679245283018868,0.4528301886792453,0.22641509433962265,0.0,0.1368,0.2075471698113208,0.2688679245283019,0.009433962264150943,0.4669811320754717,0.12264150943396225,0.014150943396226415,0.10849056603773584,0.014150943396226415,0.08962264150943396,0.0,0.1132,0.16666666666666666,0.04166666666666666,0.04166666666666666,0.08333333333333333,0.04166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.20833333333333331,0.16666666666666666,9.1345,0.9129999999999999,133.0,2.3916,88.7859,0.1061,0.797,0.07075471698113207,0.5,0.0,0.0,0.0,0.3585,427.1510613207547,0.0660377358490566,0.0660377358490566,0.03000882612533098,0.33,0.0,0.0,0.0,'KM'
66.6667,5.6308,28.8333,28.1509,34.6,24.9688,0.02564102564102564,0.0359,2.051282051282051,0.15897435897435894,2.051282051282051,5.128205128205129,0.0,0.5128205128205128,0.030769230769230767,0.04102564102564103,0.010256410256410256,0.05128205128205128,0.020512820512820516,0.11282051282051282,0.17435897435897435,0.09743589743589744,0.0,0.09230769230769233,0.05128205128205128,0.07692307692307693,0.7894736842105263,0.14871794871794872,0.4205128205128205,0.26153846153846155,0.0308,0.1026,0.35897435897435903,0.26666666666666666,0.010256410256410256,0.6051282051282051,0.1076923076923077,0.010256410256410256,0.07692307692307693,0.015384615384615384,0.05128205128205128,0.0,0.0718,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,9.3095,0.9231,130.0,2.3988,98.9319,0.1005,0.8462,0.12307692307692307,0.5641,0.0,0.0,0.010256410256410256,0.3795,422.34743589743584,0.04615384615384616,0.061538461538461535,0.038834951456310676,0.46,0.0,0.0,0.0,'KM'
