DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,TamanhoDocumento,Virgulas,PontoEVirgula,Exclamacoes,DoisPontos,Travessao,E,Mas,Porem,Se,Isto,Mais,Precisa,Pode,Esse,Muito,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerbos,FreqConj,FreqPronomes,TermosNaoTageados,Classe(Autor)
57.37179487179486,6.083798882681563,18.666666666666668,18.6607133363712,280.0,1784,4.487179487179487,0.0,0.0,0.9615384615384616,0.0,1.9230769230769231,0.0,0.0,0.3205128205128205,0.0,0.0,0.0,0.3205128205128205,0.3205128205128205,0.0,0.04166666666666666,0.03205128205128205,0.09935897435897437,0.16025641025641027,0.10576923076923077,0.08653846153846154,0.04487179487179487,0.03205128205128205,0.2692307692307692,'TD'
60.700389105058356,6.397435897435898,20.545454545454547,16.74060733319725,226.0,1485,4.669260700389105,0.0,0.0,1.5564202334630348,0.0,5.058365758754863,0.0,0.0,0.7782101167315175,0.0,0.0,0.0,0.3891050583657588,0.0,0.0,0.0622568093385214,0.02334630350194553,0.07392996108949416,0.19066147859922175,0.08949416342412451,0.10505836575875488,0.10505836575875488,0.027237354085603117,0.2256809338521401,'SDJME'
56.04651162790698,6.381742738589213,16.952380952380953,9.906593237292073,356.0,2336,3.72093023255814,2.7906976744186047,0.0,4.418604651162791,0.4651162790697674,2.3255813953488373,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.060465116279069774,0.01627906976744186,0.07674418604651162,0.19069767441860466,0.06744186046511629,0.07906976744186046,0.07209302325581396,0.03953488372093023,0.26046511627906976,'BMM'
55.63636363636364,6.084967320261438,24.9,14.942891286494724,249.0,1469,3.636363636363636,0.0,0.0,0.3636363636363637,0.0,3.636363636363636,1.0909090909090908,0.0,0.7272727272727273,0.3636363636363637,0.0,0.7272727272727273,0.3636363636363637,0.0,0.0,0.029090909090909087,0.054545454545454536,0.09090909090909093,0.22181818181818186,0.09454545454545454,0.11636363636363635,0.09818181818181818,0.06181818181818183,0.13818181818181818,'SABA'
47.058823529411754,6.201086956521738,35.2,28.59300613786525,352.0,2186,6.138107416879794,0.0,0.0,0.5115089514066496,0.0,2.301790281329924,0.0,0.2557544757033248,1.0230179028132993,0.2557544757033248,0.2557544757033248,0.7672634271099744,0.7672634271099744,0.0,0.0,0.040920716112531966,0.06905370843989769,0.09207161125319692,0.21483375959079284,0.10741687979539642,0.15089514066496162,0.05370843989769821,0.0639386189258312,0.10997442455242967,'SDEG'
55.22388059701493,6.788288288288287,34.36363636363637,16.159842074344926,378.0,2486,2.487562189054726,0.0,0.24875621890547264,0.0,0.24875621890547264,3.2338308457711444,0.24875621890547264,0.0,1.7412935323383083,0.0,0.0,0.24875621890547264,0.4975124378109453,0.0,0.0,0.059701492537313425,0.02736318407960199,0.0945273631840796,0.1865671641791045,0.11194029850746268,0.12437810945273632,0.08955223880597014,0.059701492537313425,0.18407960199004972,'SDMJ'
55.361596009975074,6.788288288288287,34.27272727272727,16.287702606517197,377.0,2479,2.4937655860349133,0.0,0.2493765586034913,0.0,0.2493765586034913,3.2418952618453867,0.2493765586034913,0.0,1.745635910224439,0.0,0.0,0.2493765586034913,0.4987531172069826,0.0,0.0,0.0598503740648379,0.027431421446384042,0.09476309226932668,0.18703241895261846,0.11221945137157108,0.12468827930174566,0.08977556109725686,0.0598503740648379,0.18204488778054864,'BMM'
49.14965986394558,6.961937716262977,26.3,15.156186855538564,526.0,3392,5.612244897959183,0.0,0.17006802721088435,0.3401360544217687,0.0,3.571428571428572,0.0,0.0,1.020408163265306,0.17006802721088435,0.17006802721088435,0.0,0.17006802721088435,0.17006802721088435,0.5102040816326531,0.04591836734693878,0.037414965986394565,0.1054421768707483,0.21258503401360546,0.09523809523809523,0.10714285714285714,0.061224489795918366,0.06972789115646258,0.17517006802721088,'FODM'
51.7578125,6.932075471698113,42.90909090909091,25.617659198488788,472.0,3052,3.515625,0.5859375,0.0,0.390625,0.0,4.8828125,0.390625,0.0,0.5859375,0.0,0.0,0.0,0.1953125,0.1953125,0.0,0.048828125,0.05078125,0.109375,0.234375,0.103515625,0.095703125,0.072265625,0.03515625,0.173828125,'SABA'
41.67364016736403,7.9377510040160635,33.51515151515152,13.861044632724347,1106.0,7673,3.9330543933054387,0.16736401673640167,0.0,0.2510460251046025,0.0,5.2719665271966525,0.0,0.0,0.3347280334728033,0.0,0.0,0.0,0.0,0.0,0.0,0.08200836820083683,0.022594142259414227,0.09372384937238494,0.2485355648535565,0.100418410041841,0.07782426778242678,0.07280334728033472,0.041004184100418416,0.18075313807531385,'VE'
41.00549882168106,7.917624521072797,32.583333333333336,11.151419939481551,1173.0,8201,4.634721131186175,0.15710919088766692,0.0,0.2356637863315004,0.0,4.55616653574234,0.07855459544383346,0.0,0.3927729772191673,0.0,0.07855459544383346,0.0,0.0,0.0,0.0,0.08641005498821681,0.02906520031421838,0.10683424980361353,0.2317360565593087,0.0974076983503535,0.09269442262372347,0.060487038491751764,0.046347211311861744,0.1586802827965436,'SDEG'
37.268359643102265,7.488029465930017,35.62162162162162,12.296673580856211,1318.0,8729,6.382978723404255,0.06863417982155114,0.0,0.2745367192862045,0.0,2.676733013040494,0.06863417982155114,0.0,0.6177076183939602,0.0,0.6863417982155113,0.06863417982155114,0.3431708991077557,0.0,0.06863417982155114,0.07069320521619768,0.04118050789293068,0.08579272477693893,0.23404255319148934,0.09402882635552504,0.09265614275909403,0.06382978723404255,0.06314344543582705,0.16129032258064516,'FLG'
37.51568381430364,7.897993311036791,32.55555555555556,13.550818844557869,1465.0,9955,5.144291091593477,0.3136762860727729,0.0,0.06273525721455459,0.0,4.893350062735257,0.06273525721455459,0.06273525721455459,0.3136762860727729,0.0,0.06273525721455459,0.0,0.06273525721455459,0.0,0.0,0.0671267252195734,0.02760351317440401,0.09786700125470514,0.24717691342534506,0.11041405269761606,0.08720200752823086,0.0671267252195734,0.04328732747804266,0.15683814303638646,'SDMJ'
44.23292273236282,7.448101265822784,39.047619047619044,26.870901575383048,820.0,5299,5.487122060470325,0.0,0.0,0.22396416573348266,0.0,5.375139977603585,0.33594624860022404,0.0,1.4557670772676372,0.0,0.0,0.0,0.0,0.0,0.0,0.05599104143337066,0.03023516237402016,0.11534154535274355,0.2183650615901456,0.09854423292273236,0.11534154535274355,0.103023516237402,0.03023516237402016,0.14893617021276595,'BMM'
46.9730941704036,7.434367541766111,38.9,22.739613013417802,778.0,5279,7.062780269058296,1.2331838565022422,0.0,0.5605381165919282,0.0,4.596412556053811,0.2242152466367713,0.0,0.4484304932735426,0.0,0.2242152466367713,0.0,0.0,0.0,0.11210762331838564,0.06053811659192825,0.034753363228699555,0.08968609865470853,0.2275784753363229,0.09192825112107623,0.07062780269058297,0.06390134529147982,0.044843049327354265,0.18161434977578475,'FODM'
42.56526674233825,6.637333333333332,34.95652173913044,21.138216495186,804.0,5105,2.837684449489217,0.340522133938706,0.0,0.5675368898978433,0.0,3.745743473325766,0.0,0.0,0.11350737797956867,0.0,0.5675368898978433,0.0,0.2270147559591373,0.11350737797956867,0.0,0.04653802497162315,0.02043132803632236,0.08399545970488081,0.20204313280363226,0.10896708286038592,0.07491486946651532,0.061293984108967074,0.04653802497162315,0.27695800227014755,'AJ'
58.467741935483865,5.993103448275861,18.25,9.247747473484196,219.0,1478,2.8225806451612905,0.0,0.0,1.6129032258064515,0.0,2.0161290322580645,0.0,0.0,0.4032258064516129,0.0,0.8064516129032258,0.0,0.4032258064516129,0.4032258064516129,0.0,0.04032258064516129,0.06451612903225806,0.07661290322580645,0.15725806451612906,0.08064516129032258,0.1129032258064516,0.06048387096774194,0.05645161290322581,0.2419354838709677,'VE'
57.661290322580655,5.7832167832167825,18.166666666666668,9.227073690444273,218.0,1433,3.2258064516129035,0.0,0.0,1.6129032258064515,0.0,2.0161290322580645,0.0,0.4032258064516129,0.4032258064516129,0.0,0.8064516129032258,0.0,0.4032258064516129,0.4032258064516129,0.0,0.05241935483870968,0.06854838709677419,0.06854838709677419,0.14112903225806453,0.09274193548387097,0.125,0.05241935483870968,0.05241935483870968,0.2379032258064516,'SDEG'
53.267973856209146,6.496932515337424,33.375,17.254981164869466,267.0,1783,6.209150326797387,0.0,0.0,2.2875816993464047,0.0,3.2679738562091503,0.0,0.0,0.9803921568627452,0.0,0.6535947712418301,0.32679738562091504,0.0,0.0,0.0,0.032679738562091505,0.05555555555555555,0.07516339869281045,0.16013071895424835,0.08496732026143791,0.0915032679738562,0.08169934640522876,0.08823529411764706,0.2287581699346405,'SDFI'
42.56526674233825,6.637333333333332,34.95652173913044,21.138216495186,804.0,5105,2.837684449489217,0.340522133938706,0.0,0.5675368898978433,0.0,3.745743473325766,0.0,0.0,0.11350737797956867,0.0,0.5675368898978433,0.0,0.2270147559591373,0.11350737797956867,0.0,0.04653802497162315,0.02043132803632236,0.08399545970488081,0.20204313280363226,0.10896708286038592,0.07491486946651532,0.061293984108967074,0.04653802497162315,0.27695800227014755,'AJ'
49.65986394557822,5.876712328767122,29.444444444444446,13.31758329019789,265.0,1695,5.1020408163265305,0.0,0.0,1.7006802721088434,0.3401360544217687,2.7210884353741496,0.3401360544217687,0.0,0.3401360544217687,0.0,0.6802721088435374,0.0,0.3401360544217687,0.0,0.0,0.037414965986394565,0.057823129251700675,0.07482993197278913,0.16326530612244894,0.0782312925170068,0.08503401360544217,0.07482993197278913,0.0782312925170068,0.24149659863945575,'BMM'
41.33202742409402,6.665876777251184,34.7037037037037,13.710808968798128,937.0,5718,4.407443682664055,0.0,0.0,0.2938295788442703,0.6856023506366308,3.3300685602350635,0.3917727717923604,0.2938295788442703,1.9588638589618024,0.0979431929480901,0.5876591576885406,0.0,0.3917727717923604,0.0,0.0,0.052889324191968665,0.06856023506366307,0.0871694417238002,0.1694417238001959,0.0832517140058766,0.15279138099902054,0.09990205680705193,0.06170421155729676,0.14691478942213515,'DJE'
42.68965517241379,6.953150242326332,27.347826086956523,14.686902463411212,1258.0,8244,6.068965517241379,0.3448275862068966,0.0,0.6896551724137931,0.20689655172413796,2.689655172413793,0.13793103448275862,0.06896551724137931,1.0344827586206895,0.0,0.4827586206896552,0.0,0.27586206896551724,0.0,0.06896551724137931,0.04827586206896552,0.057931034482758624,0.0696551724137931,0.17448275862068965,0.09379310344827586,0.10344827586206896,0.07103448275862069,0.04413793103448276,0.22344827586206895,'MJ'
63.366336633663366,6.390625,11.428571428571427,5.924697529522206,80.0,558,8.910891089108912,0.0,0.0,6.9306930693069315,0.0,1.98019801980198,0.0,0.0,0.99009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0396039603960396,0.0198019801980198,0.07920792079207921,0.2079207920792079,0.049504950495049514,0.10891089108910892,0.099009900990099,0.0099009900990099,0.2376237623762376,'FRL'
48.46153846153846,6.333333333333332,28.6875,22.104068488628965,459.0,2909,3.2692307692307687,0.19230769230769232,0.0,2.1153846153846154,0.19230769230769232,2.5,0.0,0.0,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.032692307692307694,0.04038461538461539,0.06923076923076922,0.19807692307692307,0.09807692307692308,0.11346153846153845,0.0673076923076923,0.05384615384615385,0.2519230769230769,'SDGV'
55.257731958762896,6.526119402985074,18.041666666666668,12.269471486398896,433.0,2913,4.3298969072164954,0.0,0.0,1.0309278350515465,0.4123711340206185,2.061855670103093,0.20618556701030927,0.20618556701030927,0.20618556701030927,0.20618556701030927,1.649484536082474,0.0,0.0,0.0,0.0,0.061855670103092786,0.061855670103092786,0.08041237113402062,0.1731958762886598,0.09484536082474226,0.10927835051546393,0.04329896907216495,0.07835051546391752,0.1958762886597938,'MJ'
58.49056603773585,6.508064516129032,23.625,12.358574958303242,189.0,1227,6.132075471698112,0.0,0.0,2.358490566037736,0.0,3.30188679245283,0.4716981132075472,0.0,1.4150943396226414,0.0,0.9433962264150944,0.0,0.0,0.0,0.0,0.042452830188679236,0.051886792452830184,0.10377358490566037,0.16037735849056606,0.10377358490566037,0.09433962264150944,0.08490566037735849,0.061320754716981125,0.19339622641509435,'SDFI'
54.96535796766744,6.126050420168067,25.0,20.245164031606823,374.0,2311,5.773672055427253,1.3856812933025404,0.0,1.6166281755196306,0.9237875288683602,2.540415704387991,0.0,0.0,0.6928406466512702,0.0,0.0,0.0,0.2309468822170901,0.0,0.2309468822170901,0.03695150115473441,0.02540415704387991,0.07621247113163973,0.18013856812933027,0.07159353348729793,0.09699769053117784,0.09006928406466512,0.07390300230946882,0.22170900692840648,'MJ'
66.12244897959185,5.987654320987653,21.6,33.06115545470243,216.0,1352,7.346938775510204,0.4081632653061225,0.0,0.8163265306122449,0.4081632653061225,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081632653061225,0.04489795918367346,0.040816326530612235,0.1020408163265306,0.17959183673469387,0.057142857142857134,0.07346938775510205,0.07755102040816328,0.08163265306122447,0.2163265306122449,'FRL'
61.05769230769232,5.732283464566928,21.222222222222218,17.737454269162114,191.0,1170,2.8846153846153846,0.0,0.0,1.4423076923076923,0.0,4.326923076923077,0.0,0.0,0.4807692307692308,0.4807692307692308,0.4807692307692308,0.0,0.0,0.4807692307692308,0.0,0.04807692307692308,0.0576923076923077,0.08173076923076923,0.19230769230769232,0.125,0.09615384615384616,0.0673076923076923,0.08653846153846154,0.16346153846153846,'GM'
63.29787234042554,5.689075630252101,18.33333333333333,13.490737563232043,165.0,1027,3.723404255319149,0.0,0.0,2.6595744680851063,3.191489361702128,3.723404255319149,0.0,0.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.04787234042553192,0.02127659574468085,0.0797872340425532,0.18085106382978725,0.05319148936170213,0.0797872340425532,0.06914893617021277,0.026595744680851064,0.30851063829787234,'SDGV'
61.764705882352935,6.8809523809523805,22.625,11.831499271013794,181.0,1299,5.882352941176472,0.0,0.4901960784313725,0.0,0.0,3.431372549019608,0.0,0.0,0.9803921568627452,0.0,0.0,0.0,0.0,0.0,0.0,0.03431372549019608,0.014705882352941175,0.1176470588235294,0.24019607843137256,0.07352941176470587,0.08333333333333333,0.06372549019607843,0.04901960784313725,0.22058823529411764,'CB'
11.416616855947401,7.404450261780106,29.88324873096447,18.56752182180238,5887.0,41097,7.2624028690974285,0.0,0.05977286312014345,0.1195457262402869,0.0,3.436939629408249,0.19426180514046626,0.0,0.6873879258816498,0.17931858936043035,0.224148236700538,0.029886431560071727,0.05977286312014345,0.07471607890017933,0.04482964734010759,0.04169157202630006,0.03676031081888823,0.08502689778840407,0.2153317393903168,0.0942916915720263,0.10759115361625822,0.07023311416616856,0.06530185295875672,0.1702032277346085,'FLG'
14.032803957302784,7.7309833024118735,41.09411764705882,19.2284247492898,3493.0,26055,4.3478260869565215,0.2082790939859412,0.0,0.7810466024472793,0.0,3.7750585784951833,0.15620932048945588,0.0,0.3124186409789117,0.0,0.13017443374121326,0.0,0.07810466024472794,0.10413954699297058,0.0,0.049986982556625884,0.020567560531111688,0.09294454569122623,0.24264514449362146,0.09763082530590993,0.0895600104139547,0.06508721687060663,0.04738349388180162,0.2145274668055194,'CB'
61.95121951219512,6.047244094488188,30.16666666666667,16.587311080729414,181.0,1192,8.78048780487805,0.0,0.0,0.975609756097561,0.0,0.975609756097561,0.0,0.4878048780487805,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.05365853658536585,0.03902439024390244,0.08780487804878047,0.2,0.11219512195121953,0.11219512195121953,0.03902439024390244,0.0975609756097561,0.13658536585365855,'SDLLR'
56.71641791044776,5.625,18.846153846153847,13.899895704346704,245.0,1477,1.8656716417910448,0.0,0.0,0.746268656716418,0.0,2.238805970149253,0.373134328358209,0.0,0.373134328358209,0.0,1.8656716417910448,0.0,0.0,0.0,0.0,0.037313432835820885,0.06716417910447761,0.0708955223880597,0.15298507462686567,0.09328358208955224,0.11194029850746268,0.08955223880597014,0.06716417910447761,0.2126865671641791,'TD'
28.45714285714286,6.642570281124498,29.961538461538463,23.169078812455005,779.0,5067,6.857142857142858,0.6857142857142857,0.0,0.4571428571428571,0.0,3.2,0.0,0.0,0.11428571428571427,0.4571428571428571,0.3428571428571429,0.0,0.0,0.0,0.4571428571428571,0.036571428571428574,0.035428571428571434,0.10285714285714287,0.18057142857142855,0.09942857142857142,0.10857142857142857,0.07428571428571429,0.06971428571428571,0.1782857142857143,'SDLLR'
74.44444444444444,6.313432835820897,27.33333333333333,8.339997335464536,82.0,605,5.5555555555555545,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.1,0.26666666666666666,0.14444444444444446,0.08888888888888889,0.04444444444444445,0.04444444444444445,0.15555555555555556,'SDLLR'
